,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
54,14,0.067,1628.5,500,1056,1458,804,2,94,3,0.692262077,0.699318103,0.014597723,0.017147847,6.514,4.224,499,402,-0.013450577,-0.015732719,0.311944854,0.285114674,2,93,0.674187953,0,1,0.252530966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,14,0.067,1628.5,500,1022.5,1420.5,796,6,98,4,0.692262077,0.699318103,0.014597723,0.015305116,6.514,4.09,499,398,-0.013450577,-0.031577504,0.252174078,0.410941622,2,92,0.674187953,4,2,0.558309737,0,4,0.54049496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,15,0.067,1677,500,998.5,1349.5,702,52,146,4,0.673492871,0.687183215,0.595972994,0.577486039,6.708,3.994,492.5,351,0.619149139,0.627311617,0.348120912,0.282390587,16,96,0.63510957,36,14,0.659802527,0,36,0.678898333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,15,0.067,1677,500,1096,1474,756,28,116,6,0.673492871,0.687183215,0.595972994,0.586176103,6.708,4.384,492.5,378,0.619149139,0.560375811,0.357589212,0.260772593,16,91,0.671685733,9,13,0.652710527,2,9,0.641344981,1,2,0.65089919,0,1,0.299758988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,15,0.067,1677,500,1060,1455,790,6,104,6,0.673492871,0.687183215,0.015614805,0.012273247,6.708,4.24,500,395,-0.015803877,-0.006692533,0.375372807,0.444205489,1,98,0.63510957,4,1,0.501641388,0,4,0.582753114,1,0,0.417408202,0,1,0.367142465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,15,0.067,1677,500,1098.5,1499.5,802,3,95,4,0.673492871,0.687183215,0.015614805,0.012401653,6.708,4.394,500,401,-0.015803877,-0.006745451,0.38914138,0.382980448,1,92,0.671685733,2,1,0.551750395,0,2,0.483900463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,16,0.067,1632,500,2.5,5.5,6,407,487,12,0.696790515,0.433536538,0.592506361,0.5,6.528,0.01,498,3,0.530982407,nan,0.3972319,0.3972319,19,86,0.668603287,19,17,0.692496566,5,19,0.621925742,110,3,0.673712376,0,108,0.654608462,144,0,0.660547346,0,144,0.701084464,94,0,0.691770631,0,94,0.657451472,16,0,0.549165419,0,16,0.496435283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,16,0.067,1632,500,0,0,0,408,492,14,0.696790515,0,0.592506361,0,6.528,0,498,0,0.530982407,0,0,0,19,90,0.668603287,39,16,0.671555591,1,38,0.701084464,174,1,0.672336799,0,172,0.692496566,99,0,0.653579927,0,99,0.691770631,65,0,0.676240347,0,65,0.660547346,9,0,0.610727399,0,9,0.496435283,2,0,0.491276128,0,2,0.471561056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,16,0.067,1632,500,1068,1472,808,4,88,4,0.696790515,0.701084464,0.014750466,0.015960188,6.528,4.272,500,404,0.032825585,0.031443661,0.366565227,0.366565227,3,86,0.653579927,1,1,0.510818976,0,1,0.44181511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,16,0.067,1632,500,1053.5,1454.5,802,4,94,4,0.696790515,0.701084464,0.014750466,0.011672305,6.528,4.214,500,401,0.032825585,0.030385483,0.37287361,0.412339669,3,91,0.622630445,1,2,0.487364137,0,1,0.430551516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,17,0.067,1660.5,500,1039.5,1413.5,748,29,123,6,0.691047679,0.689968859,0.59335692,0.576261456,6.642,4.158,498.5,374,0.605993309,0.589884331,0.422422371,0.368673043,9,95,0.692126499,17,8,0.682723767,0,17,0.560541634,3,0,0.616790322,0,3,0.50085905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,17,0.067,1660.5,500,0,0,0,406,494,14,0.691047679,0,0.59335692,0,6.642,0,498.5,0,0.605993309,0,0,0,9,89,0.692126499,15,8,0.681168488,0,15,0.606520195,244,0,0.689968859,0,244,0.682723767,108,0,0.662304998,0,108,0.667178457,25,0,0.632808023,0,25,0.474653814,3,0,0.340150211,0,3,0.418140481,2,0,0.362020158,0,2,0.336749874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,17,0.067,1660.5,500,1090.5,1487.5,794,5,101,4,0.691047679,0.692126499,0.011756159,0.00976989,6.642,4.362,498.5,397,-0.009327795,-0.002156129,0.463665439,0.463665439,4,96,0.667178457,1,4,0.355465674,0,1,0.578630964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,17,0.067,1660.5,500,1080,1481,802,5,93,4,0.691047679,0.692126499,0.011756159,0.009978868,6.642,4.32,498.5,401,-0.009327795,-0.014019137,0.318972207,0.519817583,4,89,0.642803108,1,3,0.4581068,0,1,0.461737141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,18,0.067,1665,500,0,0,0,418,482,11,0.685203982,0,0.619178914,0,6.66,0,495,0,0.525261771,0,0,0,131,80,0.688793378,2,116,0.65177618,155,1,0.669610386,0,155,0.655178693,107,0,0.663426923,0,107,0.622834156,18,0,0.493304373,0,18,0.589797863,5,0,0.551803023,0,5,0.613584126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,18,0.067,1665,500,0,0,0,513,387,11,0.685203982,0,0.619178914,0,6.66,0,495,0,0.525261771,0,0,0,131,83,0.688793378,59,101,0.669610386,157,38,0.631267858,86,101,0.681614585,46,32,0.669980114,22,26,0.613584126,6,2,0.575485563,4,3,0.632688136,1,1,0.580759638,1,0,0.355067992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,18,0.067,1665,500,1110,1513,806,2,92,3,0.685203982,0.688793378,0.012574834,0.013707178,6.66,4.44,499,403,-0.031653611,-0.05093189,0.356513381,0.30673569,2,91,0.681614585,0,1,0.401169665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,18,0.067,1665,500,1075,1476,802,3,95,4,0.685203982,0.688793378,0.012574834,0.014571463,6.66,4.3,499,401,-0.031653611,-0.028720665,0.383206372,0.422933284,2,92,0.663426923,1,2,0.549249725,0,1,0.528240026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,19,0.067,1637,500,1041.5,1406.5,730,39,131,6,0.685692764,0.67654993,0.5962213,0.582642145,6.548,4.166,495,365,0.570110827,0.562860304,0.366144131,0.298108954,18,95,0.668454741,12,15,0.694612406,0,12,0.676773122,9,0,0.500841812,0,9,0.539861637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,19,0.067,1637,500,0,0,0,504,396,11,0.685692764,0,0.5962213,0,6.548,0,495,0,0.570110827,0,0,0,18,82,0.668454741,30,17,0.676773122,35,28,0.586552781,34,34,0.663674474,95,26,0.694612406,101,87,0.665654693,136,36,0.670896288,24,71,0.67654993,31,4,0.62708367,0,11,0.633080221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,19,0.067,1637,500,1032,1429,794,5,101,4,0.685692764,0.694612406,0.009807128,0.0104763,6.548,4.128,499.5,397,0.007001228,-0.023684897,0.444687152,0.441701363,2,97,0.668454741,3,1,0.494522642,0,3,0.347274662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,19,0.067,1637,500,1065,1469,808,5,87,4,0.685692764,0.694612406,0.009807128,0.008313242,6.548,4.26,499.5,404,0.007001228,0.018668255,0.444687152,0.361796257,2,82,0.668454741,3,2,0.554605852,0,3,0.499428799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,20,0.067,1665,500,0,0,0,401,499,14,0.691689927,0,0.609247125,0,6.66,0,498,0,0.59161571,0,0,0,6,98,0.67880709,46,6,0.672967581,0,46,0.614585478,98,0,0.687573963,0,98,0.666293576,135,0,0.69420369,0,135,0.689176164,101,0,0.676682958,0,101,0.667216473,12,0,0.60828205,0,12,0.439900939,3,0,0.348029552,0,3,0.380285758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,20,0.067,1665,500,1141,1535,788,14,98,4,0.691689927,0.69420369,0.609247125,0.607206238,6.66,4.564,498,394,0.59161571,0.577766043,0.448000106,0.353693957,6,85,0.67880709,8,5,0.603423691,0,8,0.542709346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20,0.067,1665,500,1072,1472,800,1,99,4,0.691689927,0.69420369,0.013868087,0.014069895,6.66,4.288,500,400,0.008118867,0.021295164,0.497344106,0.332659415,0,98,0.676038146,1,0,0.332990947,0,1,0.46126428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,20,0.067,1665,500,1105,1510,810,2,88,4,0.691689927,0.69420369,0.013868087,0.012818546,6.66,4.42,500,405,0.008118867,0.016099651,0.513111881,0.332659415,0,86,0.632282275,2,0,0.344572339,0,2,0.503641308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,21,0.067,1680.5,500,1,3,4,503,393,11,0.689807472,0.361460965,0.598159134,0,6.722,0.004,496,2,0.619999197,nan,0.312572574,0.312572574,7,96,0.673287309,63,3,0.694276413,0,57,0.643142215,318,0,0.669711894,0,186,0.619070211,87,0,0.635383977,0,45,0.494832993,26,0,0.489334915,0,6,0.443936879,2,0,0.403404876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,21,0.067,1680.5,500,0,0,0,484,416,15,0.689807472,0,0.598159134,0,6.722,0,496,0,0.619999197,0,0,0,7,92,0.673287309,57,6,0.685338532,20,51,0.66985171,40,16,0.593809764,3,39,0.694276413,35,3,0.583786492,33,35,0.642139597,85,26,0.656808129,81,78,0.652644095,107,19,0.617652293,5,45,0.669711894,9,1,0.660415545,1,5,0.447873715,1,0,0.472827675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,21,0.067,1680.5,500,1068,1468,800,1,99,3,0.689807472,0.694276413,0.012083561,0.008254391,6.722,4.272,499.5,400,-0.000517628,-0.003003583,0.415074972,0.415074972,1,98,0.673287309,0,1,0.57041402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,21,0.067,1680.5,500,1100.5,1501.5,802,3,95,4,0.689807472,0.694276413,0.012083561,0.010742271,6.722,4.402,499.5,401,-0.000517628,-0.003470785,0.46492807,0.46492807,1,92,0.673287309,2,1,0.678713349,0,2,0.457293838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,22,0.067,1606,500,915.5,1258.5,686,63,151,6,0.674932319,0.672162749,0.595152354,0.597118099,6.424,3.662,495.5,343,0.517382538,0.544062015,0.333322031,0.243925465,9,99,0.674757245,52,6,0.675107393,0,44,0.624258468,2,0,0.482000525,0,2,0.532522286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,22,0.067,1606,500,1084.5,1472.5,776,17,107,4,0.674932319,0.675107393,0.595152354,0.594699008,6.424,4.338,495.5,388,0.517382538,0.579282624,0.292366,0.431316457,9,91,0.674757245,8,8,0.653305553,0,8,0.583265544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,22,0.067,1606,500,1003.5,1397.5,788,6,106,4,0.674932319,0.675107393,0.01478311,0.014999559,6.424,4.014,499.5,394,0.038442313,0.009183151,0.348333425,0.457144043,2,100,0.673132016,4,2,0.410787013,0,4,0.467890196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,22,0.067,1606,500,1033.5,1433.5,800,4,96,4,0.674932319,0.675107393,0.01478311,0.01223933,6.424,4.134,499.5,400,0.038442313,0.039601477,0.372335919,0.458762195,2,92,0.669984927,2,2,0.492497038,0,2,0.534391097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,23,0.067,1649.5,500,2.5,5.5,6,397,497,20,0.680781367,0.398655113,0.593056272,0.5,6.598,0.01,499,3,0.559716079,nan,0.349915334,0.349915334,6,100,0.688963658,74,6,0.682626748,1,74,0.644955711,41,1,0.670933713,0,41,0.637763674,34,0,0.688152878,0,34,0.672599076,18,0,0.497284923,0,18,0.548744846,41,0,0.59501297,0,41,0.669876588,78,0,0.650283588,0,78,0.593997131,77,0,0.608786846,0,77,0.64714242,25,0,0.594107109,0,25,0.604443428,2,0,0.535306013,0,2,0.38719406,0,0,0,0,0,0,0,0,0
89,23,0.067,1649.5,500,1115.5,1500.5,770,21,109,6,0.680781367,0.688963658,0.593056272,0.577413092,6.598,4.462,499,385,0.559716079,0.52046895,0.522803659,0.295557728,6,89,0.678667697,3,5,0.667790468,2,3,0.650283588,10,2,0.688152878,0,10,0.553145924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,23,0.067,1649.5,500,1019.5,1416.5,794,3,103,4,0.680781367,0.688152878,0.012161758,0.009906879,6.598,4.078,499.5,397,0.00013341,0.034992916,0.478880614,0.426183676,1,100,0.688963658,2,1,0.675890226,0,2,0.348422734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,23,0.067,1649.5,500,1062.5,1464.5,804,3,93,4,0.680781367,0.688963658,0.012161758,0.013031254,6.598,4.25,499.5,402,0.00013341,-0.000381863,0.517641591,0.403132513,1,90,0.678667697,2,1,0.607298358,0,2,0.392963559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,24,0.067,1610,500,0,0,0,427,473,12,0.696184481,0,0.605748093,0,6.44,0,493.5,0,0.53934669,0,0,0,15,89,0.686303926,195,10,0.687707747,0,181,0.629648546,158,0,0.652048193,0,142,0.574226542,51,0,0.524620824,0,43,0.704661215,6,0,0.543382245,0,6,0.336326344,2,0,0.297907527,0,2,0.376604921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,24,0.067,1610,500,954.5,1308.5,708,53,139,5,0.696184481,0.673858502,0.605748093,0.591322143,6.44,3.818,493.5,354,0.53934669,0.582881416,0.403259026,0.282948908,15,88,0.687707747,36,15,0.704661215,2,34,0.6188603,0,2,0.49162853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,24,0.067,1610,500,1032,1433,802,4,94,4,0.696184481,0.704661215,0.013222096,0.014280973,6.44,4.128,499.5,401,0.001178235,0.005534018,0.371036883,0.365772376,2,91,0.673858502,2,1,0.606020376,0,2,0.483135272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,24,0.067,1610,500,1048,1449,802,5,93,4,0.696184481,0.704661215,0.013222096,0.013897517,6.44,4.192,499.5,401,0.001178235,-0.004591043,0.371036883,0.36831901,2,88,0.687707747,3,2,0.552011625,0,3,0.56599342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,25,0.067,1686,500,1120,1506,772,17,111,6,0.690046147,0.693633428,0.593790419,0.591385202,6.744,4.48,496.5,386,0.592822922,0.56497772,0.411603526,0.31815824,7,95,0.662468852,8,6,0.682632203,1,8,0.572583271,1,1,0.518897866,0,1,0.353115434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,25,0.067,1686,500,0,0,0,422,478,14,0.690046147,0,0.593790419,0,6.744,0,496.5,0,0.592822922,0,0,0,7,82,0.682632203,78,6,0.693633428,0,77,0.620067071,113,0,0.602730298,0,103,0.678257815,132,0,0.647471648,0,120,0.66521459,66,0,0.686458865,0,64,0.689450979,21,0,0.59078749,0,21,0.395995352,5,0,0.376280692,0,5,0.265724296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,25,0.067,1686,500,1052.5,1446.5,788,8,104,4,0.690046147,0.693633428,0.013774234,0.015092339,6.744,4.21,499.5,394,0.019284916,0.035517062,0.367012191,0.536963474,4,96,0.662468852,4,4,0.571492654,0,4,0.396657062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,25,0.067,1686,500,1079.5,1483.5,808,5,87,4,0.690046147,0.693633428,0.013774234,0.014624711,6.744,4.318,499.5,404,0.019284916,0.018757757,0.487247045,0.487247045,4,82,0.682632203,1,4,0.671390157,0,1,0.341237931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,26,0.067,1641.5,500,2,5,6,433,461,9,0.693433241,0.689166351,0.600403817,0,6.566,0.008,491,3,0.516486654,-1,0.539340654,0.539340654,233,71,0.691776739,11,193,0.643849604,158,8,0.664997361,0,158,0.695089743,27,0,0.656454248,0,27,0.51290065,4,0,0.484506595,0,4,0.628544351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,26,0.067,1641.5,500,0,0,0,435,465,11,0.693433241,0,0.600403817,0,6.566,0,491,0,0.516486654,0,0,0,233,66,0.685856379,8,201,0.650667185,169,4,0.653507103,0,169,0.695089743,21,0,0.677192772,0,21,0.691776739,2,0,0.624911757,0,2,0.656454248,2,0,0.64085309,0,2,0.544373533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,26,0.067,1641.5,500,1041,1437,792,8,100,5,0.693433241,0.695089743,0.01204912,0.011184628,6.566,4.164,499,396,-0.009238689,0.003187491,0.592747149,0.592747149,6,92,0.691776739,1,6,0.596341301,1,1,0.367156059,0,1,0.331180101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,26,0.067,1641.5,500,1051,1450,798,7,95,4,0.693433241,0.695089743,0.01204912,0.012460611,6.566,4.204,499,399,-0.009238689,0.007364406,0.300828982,0.303649226,6,88,0.685856379,1,6,0.520487619,0,1,0.32379693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,27,0.067,1600,500,1024.5,1399.5,750,27,123,7,0.696436512,0.696341169,0.583938735,0.578709957,6.4,4.098,499.5,375,0.522874395,0.483302216,0.412766123,0.402383851,1,96,0.696531854,18,1,0.69397487,7,18,0.681244772,0,7,0.503982177,1,0,0.55373105,0,1,0.51668837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,27,0.067,1600,500,1170,1579,818,1,81,3,0.696436512,0.696531854,0.583938735,0.588860175,6.4,4.68,499.5,409,0.522874395,0.557325875,0.402641792,0.403398074,1,80,0.643073802,0,1,0.535910029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,27,0.067,1600,500,1017,1414,794,5,101,6,0.696436512,0.696341169,0.016441138,0.017195532,6.4,4.068,499,397,-0.019971123,0.016208634,0.393259193,0.393259193,1,96,0.696531854,3,1,0.474742782,0,3,0.354765113,1,0,0.374251822,0,1,0.445336284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,27,0.067,1600,500,1098,1507,818,1,81,3,0.696436512,0.696531854,0.016441138,0.018249097,6.4,4.392,499,409,-0.019971123,-0.018249641,0.31251312,0.550695963,1,80,0.643073802,0,1,0.398313785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,28,0.067,1611,500,1,3,4,536,360,14,0.687702851,0.505973675,0.613531556,0,6.444,0.004,490,2,0.627855987,nan,0.430600749,0.430600749,30,90,0.679444708,299,8,0.668930061,0,137,0.632403066,98,0,0.615249677,0,76,0.654641755,100,0,0.695960993,0,42,0.581366822,7,0,0.517399446,0,5,0.541236598,1,0,0.529416126,0,1,0.485027974,1,0,0.442606703,0,1,0.442642449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
