,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,init_deg_assort,fin_deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node
233,59,0.073,1974.0,500.0,1,3.0,4,446,350,8,0.6878351953150053,0.6695541633667721,0.6145940033478728,0.0,7.896,0.004,494.5,2,0.651177828299701,nan,0.5254695928109933,0.5254695928109933,17,158,0.6707200355533492,212,9,0.6956211703852921,46,116,0.6415166501866275,133,18,0.6650514562487356,14,41,0.6087053009586469,24,1,0.6280417983129764,0,7,0.6762853944191359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,59,0.073,1974.0,500.0,1140.5,1520.5,760,2,38,3,0.6878351953150053,0.6956211703852921,0.01392664374669017,0.012887784729889986,7.896,4.562,500,380,-0.01622226197727149,-0.03229851527352446,0.3932127116555837,0.48954548646864565,2,36,0.4884325201466509,0,2,0.5622782716379053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,59,0.073,1974.0,500.0,798.5,1114.5,632,4,164,4,0.6878351953150053,0.6956211703852921,0.01392664374669017,0.0127735309697335,7.896,3.194,500,316,-0.01622226197727149,-0.04002669439859271,0.3932127116555837,0.3932127116555837,2,161,0.6707200355533492,2,1,0.5225871407043104,0,2,0.6108744291141611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,60,0.073,1974.0,500.0,1436,1823.0,774,6,20,3,0.6879604057111638,0.6987022664714975,0.6100779370353933,0.6220592341488376,7.896000000000001,5.744,497,387,0.5751732892139088,0.5002401381152328,0.41635423296896323,0.28674175194245943,6,14,0.5031707014303021,0,6,0.566746196855823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,60,0.073,1974.0,500.0,1,3.0,4,330,466,12,0.6879604057111638,0.521930330824933,0.6100779370353933,0.0,7.896000000000001,0.004,497,2,0.5751732892139088,nan,0.4039768098795709,0.4039768098795709,6,141,0.6987022664714975,163,3,0.6615389886338141,0,161,0.67672068769918,119,0,0.6772185449508301,0,119,0.6805368277174452,36,0,0.655498576261216,0,36,0.554296275059096,4,0,0.3600272579140121,0,4,0.4869099186782578,2,0,0.44462343200179527,0,2,0.5186605559516928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,60,0.073,1974.0,500.0,1221.5,1611.5,780,5,15,4,0.6879604057111638,0.6987022664714975,0.014521739663844908,0.01230346576500422,7.896000000000001,4.886,500,390,-0.003939071558179977,0.005424668651030736,0.5020810098643386,0.5020810098643386,4,12,0.45080409211927264,1,2,0.46468979855623876,0,1,0.3560764600157904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,60,0.073,1974.0,500.0,844,1168.0,648,6,146,4,0.6879604057111638,0.6805368277174452,0.014521739663844908,0.010686415779008376,7.896000000000001,3.376,500,324,-0.003939071558179977,0.012007171907687986,0.5258291857947905,0.5247283429998103,4,142,0.6987022664714975,2,2,0.48269311094439854,0,2,0.36699278977781596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,61,0.073,2002.5,500.0,1092.5,1396.5,608,92,100,4,0.6866909293132262,0.686296888965824,0.612522308910271,0.614119413330907,8.01,4.369999999999999,498,304,0.5869699704142334,0.5672088663622201,0.41423051237134617,0.33129538633197575,4,24,0.5499793966475401,80,4,0.6605503996134627,8,72,0.6972759201897529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,61,0.073,2002.5,500.0,1,3.0,4,321,475,14,0.6866909293132262,0.43118191325953537,0.612522308910271,0.0,8.01,0.004,498,2,0.5869699704142334,nan,0.41148735653079566,0.41148735653079566,4,159,0.6722006143181095,87,3,0.6799336911803477,0,83,0.630567938612127,111,0,0.6972759201897529,0,111,0.6751600644036602,72,0,0.6761059384366994,0,72,0.648180242425919,33,0,0.686296888965824,0,33,0.55235625321704,10,0,0.5243478663192215,0,10,0.49447788604684784,4,0,0.49574545375691703,0,4,0.529175678807896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,61,0.073,2002.5,500.0,1220.5,1607.5,774,1,25,3,0.6866909293132262,0.6972759201897529,0.01746191906447121,0.015957556655231058,8.01,4.882,499.5,387,-0.006023648751207127,-0.00043291858275614197,0.3836081888859386,0.33057787149736073,1,24,0.4496507984768194,0,1,0.44091081260446485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,61,0.073,2002.5,500.0,821,1137.0,632,4,164,4,0.6866909293132262,0.6972759201897529,0.01746191906447121,0.012901506018594622,8.01,3.284,499.5,316,-0.006023648751207127,-0.01668447634811573,0.4048967740360676,0.3129475281437294,1,160,0.6722006143181095,3,1,0.47515785188458576,0,3,0.5011964525457772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,62,0.073,1956.5,500.0,1189.5,1509.5,640,71,89,5,0.6692559255600714,0.6731242335719375,0.6025721841451803,0.6167386693167938,7.8260000000000005,4.758,494.5,320,0.5599782553234263,0.5340365481422632,0.43726212554311145,0.3903392418222726,58,22,0.6681470463991164,0,54,0.6653876175482053,13,0,0.4989397091353381,0,13,0.5624343472502459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,62,0.073,1956.5,500.0,0,0.0,0,337,463,12,0.6692559255600714,0,0.6025721841451803,0,7.8260000000000005,0.0,494.5,0,0.5599782553234263,0,0,0,58,154,0.6681470463991164,102,41,0.6731242335719375,12,96,0.6653876175482053,130,7,0.6586170862601103,0,130,0.6498050413740403,29,0,0.6454887500752582,0,29,0.6189515519677183,2,0,0.6174533780947503,0,2,0.37541375440711033,4,0,0.40615273310820893,0,4,0.6474484358819901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,62,0.073,1956.5,500.0,1152,1536.0,768,3,29,4,0.6692559255600714,0.6731242335719375,0.017532294983997748,0.019950120047776285,7.8260000000000005,4.6080000000000005,500,384,-0.01054438641767481,-0.007695808614230478,0.4692032106284404,0.4692032106284404,2,26,0.4445993024266721,1,2,0.4411000671506098,0,1,0.3934204468232399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,62,0.073,1956.5,500.0,748.5,1057.5,618,6,176,4,0.6692559255600714,0.6731242335719375,0.017532294983997748,0.017209624248459197,7.8260000000000005,2.9939999999999998,500,309,-0.01054438641767481,0.024278167875897316,0.5005638760740312,0.5005638760740312,2,170,0.6603861359441924,4,2,0.6074150958258552,0,4,0.5878766253647479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,63,0.073,1996.0,500.0,1412.5,1796.5,768,1,31,3,0.678967443245679,0.6816904287319662,0.6146330702072628,0.6218232350183175,7.984,5.65,499.5,384,0.5966478972994672,0.6348760650225531,0.45515065623765727,0.38639253824334474,1,30,0.6762444577593919,0,1,0.6758331794285547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,63,0.073,1996.0,500.0,0,0.0,0,331,469,10,0.678967443245679,0,0.6146330702072628,0,7.984,0.0,499.5,0,0.5966478972994672,0,0,0,1,166,0.6762444577593919,169,1,0.6728974858260502,0,161,0.6429998723655072,142,0,0.6816904287319662,0,122,0.6188318799018383,17,0,0.5990963978035517,0,17,0.5305839437087375,2,0,0.5144786027232425,0,2,0.5409318596971369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,63,0.073,1996.0,500.0,1167,1552.0,770,0,30,2,0.678967443245679,0.6816904287319662,0.01521329422211774,0.016613155963805297,7.984,4.667999999999999,500,385,-0.03381236561704122,-0.030374805427783286,0.5908358132212965,0.5946290715749691,0,30,0.30738869001421987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,63,0.073,1996.0,500.0,773,1084.0,622,6,172,4,0.678967443245679,0.6816904287319662,0.01521329422211774,0.012816140629645452,7.984,3.092,500,311,-0.03381236561704122,-0.0018063363481635624,0.5615635294308058,0.5615635294308058,0,166,0.6758331794285547,6,0,0.6227304237541704,0,6,0.5360488127322708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,64,0.073,2006.5,500.0,1472,1850.0,756,7,37,4,0.6829929721079074,0.6883435399489376,0.6059797178311884,0.6249512152698424,8.026,5.888,500,378,0.5764574210938208,0.5516124485866679,0.37822495690150804,0.4505559800000507,0,30,0.34875800998820017,7,0,0.3646521086664978,0,7,0.37939834987523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,64,0.073,2006.5,500.0,0,0.0,0,390,410,12,0.6829929721079074,0,0.6059797178311884,0,8.026,0.0,500,0,0.5764574210938208,0,0,0,0,154,0.6776424042668773,46,0,0.6518118248648226,0,46,0.6523707211405753,113,0,0.6883435399489376,0,107,0.6408685364212571,182,0,0.6652072658079058,0,92,0.6691929388197788,47,0,0.5969123869652,0,9,0.6323780063084751,2,0,0.418594436693654,0,2,0.5795974383764355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,64,0.073,2006.5,500.0,1181.5,1566.5,770,0,30,2,0.6829929721079074,0.6883435399489376,0.015915722023074945,0.016046716631132205,8.026,4.726,500,385,0.02036598282052617,0.011178696504614834,0.5219836975043337,0.5219836975043337,0,30,0.34875800998820017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,64,0.073,2006.5,500.0,846,1167.0,642,2,156,4,0.6829929721079074,0.6883435399489376,0.015915722023074945,0.015126228911275633,8.026,3.3840000000000003,500,321,0.02036598282052617,0.007572063401172417,0.4921487185664071,0.4369030918847479,0,154,0.6776424042668773,2,0,0.5075204778356712,0,2,0.6065361268737305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,65,0.073,1894.0,500.0,60.5,85.5,50,376,374,6,0.687939225752553,0.5826870657146427,0.6052297084752194,0.5602914862914862,7.576,0.242,484,25,0.5647601263597255,0.5477598561468013,0.4591615586381017,0.38792791223202605,158,41,0.6736278562520283,169,152,0.682556709886975,23,168,0.6933217416181308,26,5,0.5512775438869307,0,8,0.5092564444410498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,65,0.073,1894.0,500.0,1,3.0,4,459,337,8,0.687939225752553,0.5460628183553334,0.6052297084752194,0.0,7.576,0.004,484,2,0.5647601263597255,nan,0.43450852149308905,0.43450852149308905,158,134,0.6933217416181308,217,46,0.682556709886975,6,111,0.6901751288554414,62,4,0.6875690145864594,2,35,0.6103692942154114,14,0,0.597345176359681,0,7,0.523805065443772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,65,0.073,1894.0,500.0,1082.5,1456.5,748,3,49,4,0.687939225752553,0.6933217416181308,0.014985680916003311,0.015254768998084497,7.576,4.33,499.5,374,-0.012229092529062046,-0.017236887095376525,0.512872329516799,0.3963206609533909,2,46,0.609276221151309,1,2,0.579385583859355,0,1,0.5992906578614106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,65,0.073,1894.0,500.0,738,1054.0,632,3,165,4,0.687939225752553,0.6901751288554414,0.014985680916003311,0.012673718686376918,7.576,2.952,499.5,316,-0.012229092529062046,-0.007865522556194668,0.4384769099059079,0.512872329516799,2,163,0.6933217416181308,1,1,0.4861513673155834,0,1,0.3336677187006079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,66,0.073,2037.0,500.0,727.5,932.5,410,160,230,9,0.6722520859144385,0.6664052257617062,0.6113181539049183,0.6289562808465249,8.148,2.91,499,205,0.5733866371441223,0.5344517453122656,0.4430540566443171,0.43302532084959733,95,78,0.6547108788970388,6,87,0.6804452690334816,40,6,0.5304060009272529,0,40,0.5476231634564551,18,0,0.4973927766316412,0,18,0.5858844566456084,1,0,0.3686433839824953,0,1,0.33681123708979294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,66,0.073,2037.0,500.0,0,0.0,0,419,381,11,0.6722520859144385,0,0.6113181539049183,0,8.148,0.0,499,0,0.5733866371441223,0,0,0,95,149,0.6564332240533484,79,57,0.6664523430181661,64,60,0.6804452690334816,79,32,0.6640589027953956,49,47,0.6415239542116902,31,23,0.6584953151551033,10,5,0.5683492536725444,10,4,0.4343038710092891,1,4,0.5144656719765165,1,0,0.5109476133282203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,66,0.073,2037.0,500.0,1042.5,1399.5,714,1,85,4,0.6722520859144385,0.6804452690334816,0.017314537913067307,0.01627448959381732,8.148,4.17,500,357,-0.026888897408006675,-0.037102498284355266,0.5443471464446397,0.5443471464446397,0,84,0.3878748938918268,1,0,0.43028495269502737,0,1,0.40516806987517573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,66,0.073,2037.0,500.0,816,1132.0,632,1,167,4,0.6722520859144385,0.6804452690334816,0.017314537913067307,0.012119728021626756,8.148,3.264,500,316,-0.026888897408006675,-0.034136279636860126,0.4603527574074672,0.5404283319169568,0,166,0.6564332240533484,1,0,0.43028495269502737,0,1,0.5845075119548367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,67,0.073,1994.5,500.0,1337,1702.0,730,9,61,5,0.6867500962600211,0.6911702563105918,0.6019721499089143,0.6180712514274158,7.978,5.348000000000001,498,365,0.5980011109527573,0.5448047910002995,0.45849298530287197,0.4168644414245567,4,52,0.5826226109059264,0,4,0.635439691431494,5,0,0.5104253342336551,0,5,0.5829813517978637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,67,0.073,1994.5,500.0,813,1096.0,566,38,196,6,0.6867500962600211,0.6823299362094505,0.6019721499089143,0.6199914043553618,7.978,3.252,498,283,0.5980011109527573,0.6096357048359191,0.4038428280479112,0.2822634727792067,4,161,0.6738664640498897,23,3,0.6911702563105918,0,21,0.6627844324339933,11,0,0.562983508507901,0,11,0.6766578252914491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,67,0.073,1994.5,500.0,1093,1464.0,742,3,55,5,0.6867500962600211,0.6911702563105918,0.014702966116493155,0.01676909493621083,7.978,4.372,499.5,371,0.007007671414990725,-0.013589962242507355,0.4901077047264099,0.4901077047264099,2,52,0.5911062299001113,0,2,0.5956433510700646,1,0,0.4190180799843525,0,1,0.49290786161961064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,67,0.073,1994.5,500.0,813,1128.0,630,4,166,5,0.6867500962600211,0.6911702563105918,0.014702966116493155,0.017055704436656813,7.978,3.252,499.5,315,0.007007671414990725,0.01482865163477778,0.4328811562070831,0.4328811562070831,2,162,0.6738664640498897,1,2,0.5347349029441675,1,1,0.4019403623517425,0,1,0.48670482290757516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,68,0.073,1915.0,500.0,1390.5,1778.5,776,1,23,3,0.6881933838735196,0.6918502759934786,0.5936292287676175,0.6147862625633242,7.66,5.561999999999999,499.5,388,0.558312250589821,0.5632249681485997,0.43790509827856455,0.3274179592396674,1,22,0.6845364917535606,0,1,0.651382084415663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,68,0.073,1915.0,500.0,0,0.0,0,326,474,12,0.6881933838735196,0,0.5936292287676175,0,7.66,0.0,499.5,0,0.558312250589821,0,0,0,1,149,0.6845364917535606,8,0,0.6666380112604422,0,8,0.6507239916988524,129,0,0.6633869530942103,0,129,0.651382084415663,149,0,0.6918502759934786,0,149,0.6546434441456385,35,0,0.6536284699050322,0,35,0.5639267840179919,4,0,0.5054173400664415,0,4,0.3102473936516048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,68,0.073,1915.0,500.0,1135,1524.0,778,0,22,2,0.6881933838735196,0.6918502759934786,0.015960045836516404,0.0121501463403777,7.66,4.54,500,389,-0.009370636032312363,-0.004086999968687336,0.49381271400516247,0.49381271400516247,0,22,0.3378289921092928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,68,0.073,1915.0,500.0,792,1113.0,642,4,154,4,0.6881933838735196,0.6918502759934786,0.015960045836516404,0.013322139957653974,7.66,3.168,500,321,-0.009370636032312363,-0.03377126617848816,0.5134631414685491,0.5095117867300161,0,150,0.6845364917535606,4,0,0.48319317018318825,0,4,0.5754804290969928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,69,0.073,1929.0,500.0,1363,1743.0,760,2,38,4,0.6849590033928075,0.681428938376071,0.595414416091656,0.6099944938102828,7.716,5.452,499.5,380,0.5484596348184863,0.5699392515917454,0.36143321557527114,0.3458714060982063,1,36,0.6884890684095438,1,1,0.6638929043591066,0,1,0.26982252154039305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,69,0.073,1929.0,500.0,1,3.0,4,318,478,10,0.6849590033928075,0.45915388066249374,0.595414416091656,0.0,7.716,0.004,499.5,2,0.5484596348184863,nan,0.40065894574952143,0.40065894574952143,1,160,0.6884890684095438,159,1,0.6638929043591066,0,159,0.6448455310324216,115,0,0.6491702492802983,0,115,0.6645533323506675,38,0,0.681428938376071,0,38,0.6253783300949841,5,0,0.5571429670959466,0,5,0.47176428839348017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,69,0.073,1929.0,500.0,1137.5,1516.5,758,3,39,4,0.6849590033928075,0.6884890684095438,0.015132335939173125,0.013495131371120812,7.716,4.55,499.5,379,-0.012329426495612913,-0.003075125322598817,0.5143502164862314,0.5143502164862314,1,36,0.4785903973238766,2,1,0.5085348797172596,0,2,0.49357516748020686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,69,0.073,1929.0,500.0,784,1098.0,628,6,166,4,0.6849590033928075,0.6884890684095438,0.015132335939173125,0.013525151423240598,7.716,3.136,499.5,314,-0.012329426495612913,-0.003142185893928808,0.34363057622007454,0.41381573636866076,1,160,0.6646253578357584,5,1,0.637954019624945,0,5,0.6094510179919617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,70,0.073,1942.0,500.0,1375.5,1748.5,746,2,52,3,0.6966893723037315,0.6858934302487432,0.6022004844312895,0.6171777751949399,7.768,5.502000000000001,499,373,0.5732708154781285,0.5448345238220615,0.38722730557946755,0.39604764573945145,2,50,0.6941875653947279,0,2,0.6991911792127351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,70,0.073,1942.0,500.0,0,0.0,0,320,480,18,0.6966893723037315,0,0.6022004844312895,0,7.768,0.0,499,0,0.5732708154781285,0,0,0,2,160,0.6941875653947279,50,2,0.6754211971610725,0,50,0.6814313148249047,64,0,0.628224946366941,0,64,0.6708050621496597,95,0,0.6600541847356804,0,95,0.689033038272473,78,0,0.6991911792127351,0,78,0.6196025706824467,25,0,0.5633817589473392,0,25,0.5654058970832044,3,0,0.45531526661125915,0,3,0.47002465235728613,1,0,0.4607233400692971,0,1,0.36135300688668,2,0,0.41404839412679756,0,2,0.5035562645963588,0,0,0
278,70,0.073,1942.0,500.0,1090,1464.0,748,1,51,3,0.6966893723037315,0.6991911792127351,0.014872077423780189,0.017581668183272448,7.768,4.359999999999999,500,374,0.03959969878922298,0.035174082410240746,0.4743378876863702,0.4743378876863702,1,50,0.4349865877681394,0,1,0.45960715649829226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,70,0.073,1942.0,500.0,794.5,1113.5,638,1,161,3,0.6966893723037315,0.6991911792127351,0.014872077423780189,0.0214001863688384,7.768,3.178,500,319,0.03959969878922298,0.006852684355164798,0.44177021647984344,0.4060981995470042,1,160,0.6850203330657911,0,1,0.5765900325697301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,71,0.073,1922.5,500.0,1387,1768.0,762,11,27,3,0.690326828105644,0.6928908042640252,0.607246574340692,0.6336991075759023,7.6899999999999995,5.548,494.5,381,0.5596682393501639,0.6025406144869647,0.4481314622221356,0.44525716760275424,11,16,0.5104796448440511,0,11,0.5334021836540634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,71,0.073,1922.5,500.0,0,0.0,0,411,389,12,0.690326828105644,0,0.607246574340692,0,7.6899999999999995,0.0,494.5,0,0.5596682393501639,0,0,0,11,159,0.6820159957852824,200,7,0.6928908042640252,0,145,0.65016133415986,161,0,0.6587259503942621,0,71,0.6217371687062416,36,0,0.6384214546102359,0,4,0.48288950484987087,1,0,0.4904671606734807,0,1,0.4593567635704201,2,0,0.5136334526788838,0,2,0.521366052900849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,71,0.073,1922.5,500.0,1165.5,1555.5,780,2,18,3,0.690326828105644,0.6928908042640252,0.014657669291492799,0.014838480607711368,7.6899999999999995,4.662,500,390,-0.005493685653840758,-0.019179343088829282,0.353380763525379,0.353380763525379,2,16,0.522272664106991,0,2,0.5225319343635716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,71,0.073,1922.5,500.0,739,1056.0,634,3,163,4,0.690326828105644,0.6928908042640252,0.014657669291492799,0.010004506534474987,7.6899999999999995,2.956,500,317,-0.005493685653840758,-0.0038769175055317255,0.3367343007589081,0.2662108471067055,2,161,0.6820159957852824,1,1,0.5882939333347572,0,1,0.4924561092831918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,72,0.073,1935.0,500.0,367,472.0,210,287,303,7,0.6745161838390901,0.6744892617219922,0.6080635627444451,0.6469676619676619,7.74,1.468,500,105,0.5822503573935182,0.5575649322845966,0.4718311328650809,0.34096827904101934,140,29,0.6636073552789618,0,127,0.6829907668277759,141,0,0.6667167665902067,0,141,0.6654022254017606,6,0,0.39228185235914453,0,6,0.43791552597195876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
