,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp,step37_isol,step37_unsupp,step38_isol,step38_unsupp,step39_isol,step39_unsupp,step40_isol,step40_unsupp,step41_isol,step41_unsupp,step42_isol,step42_unsupp,step43_isol,step43_unsupp,step44_isol,step44_unsupp,step45_isol,step45_unsupp,step46_isol,step46_unsupp,step47_isol,step47_unsupp,step48_isol,step48_unsupp,step49_isol,step49_unsupp,step50_isol,step50_unsupp,step51_isol,step51_unsupp,step52_isol,step52_unsupp
7911,1978,0.0625,1431,500,916,1313,794,8,98,4,0.692259542,0.69902367,0.009446044,0.010634048,5.724,3.664,499,397,-0.01386346,0.504796343,0.402039069,4,90,4,4,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,1979,0.0625,1490.5,500,0,0,0,607,293,10,0.679720627,0,0.58603238,0,5.962,0,483,0,0,0,0,135,81,57,99,256,22,95,54,36,24,25,5,1,6,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913,1979,0.0625,1490.5,500,0,0,0,611,289,7,0.679720627,0,0.58603238,0,5.962,0,483,0,0,0,0,135,73,280,73,57,113,137,4,0,26,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7914,1979,0.0625,1490.5,500,930.5,1328.5,796,3,101,3,0.679720627,0.678228951,0.012392258,0.00999024,5.962,3.722,500,398,-0.022899888,0.326227306,0.407701424,3,98,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,1979,0.0625,1490.5,500,994,1398,808,4,88,4,0.679720627,0.677271053,0.012392258,0.012542861,5.962,3.976,500,404,-0.006757407,0.388702572,0.326227306,3,85,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916,1980,0.0625,1460.5,500,1,3,4,556,340,10,0.689504023,0.496971953,0.593306072,0,5.842,0.004,469.5,2,nan,0.472583176,0.472583176,62,84,189,35,80,88,143,33,16,69,62,1,0,26,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7917,1980,0.0625,1460.5,500,0,0,0,474,426,9,0.689504023,0,0.593306072,0,5.842,0,469.5,0,0,0,0,62,82,44,49,197,24,41,178,112,6,7,77,11,3,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,1980,0.0625,1460.5,500,926.5,1319.5,786,13,101,4,0.689504023,0.692280624,0.010174759,0.008992845,5.842,3.706,498.5,393,0.01014083,0.5348928,0.5348928,9,88,4,9,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,1980,0.0625,1460.5,500,931.5,1324.5,786,13,101,4,0.689504023,0.692280624,0.010174759,0.008883363,5.842,3.726,498.5,393,0.035378434,0.322746968,0.5348928,9,90,4,7,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,1981,0.063,1520.5,500,1,3,4,418,478,10,0.677026633,0.382351965,0.594943276,0,6.082,0.004,480.5,2,nan,0.324170758,0.324170758,40,90,221,25,2,210,136,0,0,134,18,0,0,18,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,1981,0.063,1520.5,500,1,3,4,528,368,8,0.677026633,0.406396816,0.594943276,0,6.082,0.004,480.5,2,nan,0.392915022,0.392915022,40,87,302,20,5,187,169,1,0,65,12,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7922,1981,0.063,1520.5,500,982.5,1381.5,798,4,98,4,0.677026633,0.678584673,0.012048425,0.012944338,6.082,3.93,499.5,399,0.009354338,0.412038816,0.523823382,2,94,2,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923,1981,0.063,1520.5,500,987.5,1389.5,804,3,93,4,0.677026633,0.678584673,0.012048425,0.012616426,6.082,3.95,499.5,402,0.001597456,0.442100081,0.462380091,2,90,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7924,1982,0.063,1447.5,500,0,0,0,471,429,13,0.677423142,0,0.583011367,0,5.79,0,492.5,0,0,0,0,147,76,34,117,146,17,7,135,76,5,32,46,23,4,0,23,4,0,0,4,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925,1982,0.063,1447.5,500,0,0,0,459,441,9,0.677423142,0,0.583011367,0,5.79,0,492.5,0,0,0,0,147,79,10,122,215,8,38,184,42,7,5,38,2,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7926,1982,0.063,1447.5,500,922,1314,784,11,105,4,0.677423142,0.683553059,0.009508915,0.009471481,5.79,3.688,498,392,-0.016261666,0.449873989,0.449873989,6,95,5,5,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,1982,0.063,1447.5,500,924,1317,786,9,105,4,0.677423142,0.683553059,0.009508915,0.010430183,5.79,3.696,498,393,-0.016630665,0.206798121,0.206798121,6,96,3,6,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928,1983,0.063,1502,500,1,3,4,484,412,12,0.689579057,0.369834877,0.595634678,0,6.008,0.004,489.5,2,nan,0.313010805,0.313010805,37,88,35,31,4,33,92,4,105,88,54,82,64,31,69,22,11,27,13,2,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7929,1983,0.063,1502,500,0,0,0,518,382,9,0.689579057,0,0.595634678,0,6.008,0,489.5,0,0,0,0,37,92,143,24,97,102,82,54,80,59,71,27,5,22,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7930,1983,0.063,1502,500,971,1367,792,10,98,5,0.689579057,0.695906555,0.010976526,0.011344506,6.008,3.884,498,396,0.039766862,0.617202231,0.474428963,6,89,2,5,2,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7931,1983,0.063,1502,500,941,1331,780,13,107,4,0.689579057,0.695906555,0.010976526,0.008272283,6.008,3.764,498,390,0.054525025,0.605370971,0.605370971,6,95,7,5,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932,1984,0.063,1466,500,0,0,0,610,290,8,0.698727971,0,0.59573374,0,5.864,0,495,0,0,0,0,121,85,177,74,176,64,108,50,26,13,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933,1984,0.063,1466,500,0,0,0,645,255,7,0.698727971,0,0.59573374,0,5.864,0,495,0,0,0,0,121,82,374,49,97,109,50,8,1,7,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7934,1984,0.063,1466,500,896.5,1279.5,766,21,113,7,0.698727971,0.698793246,0.010724011,0.012408305,5.864,3.586,496.5,383,-0.02842259,0.474378028,0.474378028,10,95,7,7,2,7,1,2,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7935,1984,0.063,1466,500,914.5,1300.5,772,18,110,4,0.698727971,0.699812913,0.010724011,0.009435621,5.864,3.658,496.5,386,-0.044912548,0.474378028,0.447988599,10,94,8,8,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,1985,0.063,1458.5,500,0,0,0,494,406,13,0.692816491,0,0.598974006,0,5.834,0,469,0,0,0,0,62,89,30,50,55,21,48,43,105,43,57,73,67,26,40,40,15,13,13,5,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937,1985,0.063,1458.5,500,1,3,4,522,374,10,0.692816491,0.500544451,0.598974006,0,5.834,0.004,469,2,nan,0.313132123,0.313132123,62,82,135,41,34,117,217,13,0,107,73,0,0,13,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7938,1985,0.063,1458.5,500,921.5,1316.5,790,6,104,4,0.692816491,0.689730539,0.011464595,0.011924032,5.834,3.686,498,395,0.033667707,0.5200343,0.5200343,4,98,2,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939,1985,0.063,1458.5,500,910.5,1306.5,792,8,100,4,0.692816491,0.689730539,0.011464595,0.011588923,5.834,3.642,498,396,0.002171876,0.337707375,0.404992891,4,93,4,3,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940,1986,0.063,1466.5,500,0,0,0,545,355,12,0.696301268,0,0.600360665,0,5.866,0,479.5,0,0,0,0,44,90,308,16,2,163,146,0,0,73,41,0,0,9,2,0,0,2,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941,1986,0.063,1466.5,500,0,0,0,542,358,7,0.696301268,0,0.600360665,0,5.866,0,479.5,0,0,0,0,44,86,221,26,0,161,275,0,0,85,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7942,1986,0.063,1466.5,500,915,1310,790,6,104,4,0.696301268,0.699936702,0.011752636,0.010398652,5.866,3.66,497.5,395,0.010955683,0.335906839,0.345050756,5,98,1,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,1986,0.063,1466.5,500,916,1310,788,10,102,6,0.696301268,0.699936702,0.011752636,0.012305433,5.866,3.664,497.5,394,-0.033184493,0.335906839,0.401628241,5,92,4,5,0,4,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7944,1987,0.063,1414.5,500,0,0,0,529,371,9,0.695727705,0,0.583241932,0,5.658,0,488,0,0,0,0,25,88,240,22,141,159,56,69,60,13,2,17,5,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945,1987,0.063,1414.5,500,0,0,0,453,447,9,0.695727705,0,0.583241932,0,5.658,0,488,0,0,0,0,25,92,198,24,11,184,194,3,3,136,20,0,0,8,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946,1987,0.063,1414.5,500,912,1306,788,12,100,4,0.695727705,0.695249723,0.014795389,0.012890416,5.658,3.648,497,394,0.020154727,0.604425909,0.467869514,10,89,2,9,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947,1987,0.063,1414.5,500,892.5,1281.5,778,15,107,5,0.695727705,0.695249723,0.014795389,0.013300003,5.658,3.57,497,389,-0.016252578,0.467869514,0.449256386,10,92,3,10,2,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948,1988,0.063,1506.5,500,0,0,0,405,495,12,0.699026711,0,0.598524072,0,6.026,0,484.5,0,0,0,0,32,96,21,27,2,20,151,2,0,151,154,0,0,154,40,0,0,40,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7949,1988,0.063,1506.5,500,1,3,4,522,374,9,0.699026711,0.364776904,0.598524072,0,6.026,0.004,484.5,2,nan,0.280409806,0.280409806,32,89,56,27,190,30,10,150,200,2,9,71,25,1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7950,1988,0.063,1506.5,500,971.5,1365.5,788,6,106,4,0.699026711,0.687305089,0.009875705,0.011977546,6.026,3.886,499,394,-0.028291236,0.204178573,0.323121274,4,100,2,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951,1988,0.063,1506.5,500,956.5,1354.5,796,6,98,4,0.699026711,0.70268154,0.009875705,0.008698532,6.026,3.826,499,398,-0.008367485,0.204178573,0.454059219,4,92,2,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,1989,0.063,1491.5,500,0,0,0,541,359,9,0.685485267,0,0.597464941,0,5.966,0,481.5,0,0,0,0,39,93,107,32,244,49,28,153,116,3,1,27,6,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953,1989,0.063,1491.5,500,0,0,0,578,322,9,0.685485267,0,0.597464941,0,5.966,0,481.5,0,0,0,0,39,90,257,22,185,109,45,72,45,12,2,14,5,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,1989,0.063,1491.5,500,962.5,1359.5,794,4,102,6,0.685485267,0.685493293,0.010881809,0.011625975,5.966,3.85,499,397,-0.027398028,0.595081556,0.595081556,0,98,3,0,0,3,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955,1989,0.063,1491.5,500,967.5,1366.5,798,4,98,4,0.685485267,0.685493293,0.010881809,0.010672424,5.966,3.87,499,399,0.00281662,0.579943338,0.394194817,0,94,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7956,1990,0.063,1516,500,0,0,0,563,337,10,0.688449949,0,0.622706183,0,6.064,0,443,0,0,0,0,118,79,97,86,156,63,114,48,41,48,31,8,4,3,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7957,1990,0.063,1516,500,0,0,0,533,367,10,0.688449949,0,0.622706183,0,6.064,0,443,0,0,0,0,118,73,102,90,107,70,119,74,77,47,5,9,3,3,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,1990,0.063,1516,500,969.5,1366.5,794,7,99,4,0.688449949,0.689912975,0.012188015,0.014660731,6.064,3.878,498.5,397,-0.02602326,0.290195616,0.29762166,4,93,3,3,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959,1990,0.063,1516,500,996,1393,794,9,97,5,0.688449949,0.689912975,0.012188015,0.014517703,6.064,3.984,498.5,397,-0.006711388,0.439266046,0.460049605,4,88,4,4,1,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960,1991,0.063,1467.5,500,0,0,0,457,443,9,0.695155045,0,0.587771063,0,5.87,0,496,0,0,0,0,215,74,13,186,158,8,13,147,36,4,18,20,3,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7961,1991,0.063,1467.5,500,0,0,0,445,455,11,0.695155045,0,0.587771063,0,5.87,0,496,0,0,0,0,215,63,15,182,185,2,0,178,22,0,0,22,6,0,0,6,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7962,1991,0.063,1467.5,500,954.5,1352.5,796,4,100,4,0.695155045,0.69802241,0.009816044,0.010629571,5.87,3.818,498.5,398,0.009011686,0.371129819,0.335827342,2,96,2,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7963,1991,0.063,1467.5,500,965,1368,806,2,92,3,0.695155045,0.694537315,0.009816044,0.009738628,5.87,3.86,498.5,403,-0.000349782,0.371129819,0.371129819,2,90,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964,1992,0.063,1458.5,500,0,0,0,486,414,11,0.676246177,0,0.591056383,0,5.834,0,489.5,0,0,0,0,22,93,58,17,2,54,225,1,0,178,147,0,0,65,30,0,0,6,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965,1992,0.063,1458.5,500,0,0,0,412,488,10,0.676246177,0,0.591056383,0,5.834,0,489.5,0,0,0,0,22,85,188,15,0,186,169,0,0,169,30,0,0,30,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966,1992,0.063,1458.5,500,936.5,1331.5,790,7,103,5,0.676246177,0.678241013,0.010458243,0.008676492,5.834,3.746,498.5,395,-0.007692302,0.269827947,0.249281055,4,97,2,3,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967,1992,0.063,1458.5,500,939.5,1337.5,796,8,96,4,0.676246177,0.683055349,0.010458243,0.011376005,5.834,3.758,498.5,398,0.011094948,0.385060262,0.399017403,4,88,4,4,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968,1993,0.063,1515,500,0,0,0,467,433,9,0.675795619,0,0.605492464,0,6.06,0,430,0,0,0,0,154,61,49,121,204,23,9,182,45,3,1,39,5,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969,1993,0.063,1515,500,0,0,0,498,402,12,0.675795619,0,0.605492464,0,6.06,0,430,0,0,0,0,154,73,67,119,160,30,47,131,57,11,3,31,6,1,1,4,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7970,1993,0.063,1515,500,1001.5,1406.5,810,2,88,3,0.675795619,0.676889391,0.008965381,0.008120624,6.06,4.006,499.5,405,0.016753675,0.38413703,0.368488923,2,86,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971,1993,0.063,1515,500,980.5,1381.5,802,6,92,5,0.675795619,0.676889391,0.008965381,0.008744075,6.06,3.922,499.5,401,0.014423805,0.368488923,0.425898774,2,86,3,2,1,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7972,1994,0.063,1486.5,500,0,0,0,526,374,8,0.691744741,0,0.591333388,0,5.946,0,492.5,0,0,0,0,21,93,272,12,0,166,208,0,0,96,25,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973,1994,0.063,1486.5,500,0,0,0,414,486,14,0.691744741,0,0.591333388,0,5.946,0,492.5,0,0,0,0,21,84,56,18,1,49,67,1,0,65,141,0,0,141,107,0,0,107,17,0,0,17,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974,1994,0.063,1486.5,500,945.5,1339.5,788,7,105,4,0.691744741,0.695876224,0.013674025,0.016572176,5.946,3.782,499.5,394,0.010637007,0.396307417,0.396307417,5,98,2,5,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,1994,0.063,1486.5,500,978.5,1379.5,802,7,91,4,0.691744741,0.695876224,0.013674025,0.014617587,5.946,3.914,499.5,401,0.009327713,0.588256261,0.539014202,5,85,2,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7976,1995,0.063,1459,500,0,0,0,579,321,9,0.688164024,0,0.600320962,0,5.836,0,449,0,0,0,0,124,82,240,40,53,128,138,15,10,51,12,1,0,4,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7977,1995,0.063,1459,500,0,0,0,569,331,9,0.688164024,0,0.600320962,0,5.836,0,449,0,0,0,0,124,79,92,102,237,26,62,101,48,13,3,9,2,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
