,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node,step23_isol,step23_unsupp,step23_far_dead_node,step24_isol,step24_unsupp,step24_far_dead_node,step25_isol,step25_unsupp,step25_far_dead_node,step26_isol,step26_unsupp,step26_far_dead_node,step27_isol,step27_unsupp,step27_far_dead_node,step28_isol,step28_unsupp,step28_far_dead_node,step29_isol,step29_unsupp,step29_far_dead_node,step30_isol,step30_unsupp,step30_far_dead_node,step31_isol,step31_unsupp,step31_far_dead_node,step32_isol,step32_unsupp,step32_far_dead_node,step33_isol,step33_unsupp,step33_far_dead_node,step34_isol,step34_unsupp,step34_far_dead_node,step35_isol,step35_unsupp,step35_far_dead_node,step36_isol,step36_unsupp,step36_far_dead_node,step37_isol,step37_unsupp,step37_far_dead_node,step38_isol,step38_unsupp,step38_far_dead_node
299,75,0.0685,1760.5,500,184,327,286,49,265,8,0.694661824,0.689103808,0.012175138,0.006410256,7.042,0.736,500,143,-0.081114261,0.551977547,0.474127414,8,225,0.699387325,29,2,0.689936323,0,26,0.634161922,10,0,0.661270451,0,10,0.5653705,2,0,0.482759426,0,2,0.482861539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,76,0.0685,1720.5,500,1,3,4,365,231,7,0.696834961,0.639015632,0.6059218,0,6.882,0.004,493,2,nan,0.557111461,0.557111461,213,176,0.700778808,133,19,0.665790738,13,23,0.625773479,4,10,0.639358429,2,1,0.577598486,0,2,0.564629138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,76,0.0685,1720.5,500,0,0,0,379,221,5,0.696834961,0,0.6059218,0,6.882,0,493,0,0,0,0,213,150,0.700778808,150,38,0.692891114,10,30,0.650103573,6,3,0.593347417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,76,0.0685,1720.5,500,0,0,0,197,403,13,0.696834961,0,0.014729956,0,6.882,0,500,0,0,0,0,17,264,0.700778808,42,5,0.665790738,3,40,0.63616359,29,2,0.65673161,0,24,0.614098939,35,0,0.639128767,0,31,0.662000006,37,0,0.630135456,0,31,0.682951072,32,0,0.580294743,0,6,0.596611982,2,0,0.500727765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,76,0.0685,1720.5,500,126.5,234.5,216,82,302,12,0.696834961,0.674368994,0.014729956,0.005246914,6.882,0.506,500,108,-0.210850634,0.500751439,0.495463476,17,234,0.700778808,35,9,0.692891114,5,31,0.593671947,12,5,0.603286003,3,11,0.651510625,6,2,0.508744806,1,6,0.563325503,2,1,0.493205705,0,2,0.632821513,1,0,0.408022983,0,1,0.377936427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,77,0.0685,1796.5,500,5.5,10.5,10,439,151,5,0.700959495,0.578218376,0.61349832,0.433333333,7.186,0.022,492.5,5,-0.583333333,0.508067056,0.508067056,354,117,0.704589749,84,18,0.697329241,1,15,0.653653243,0,1,0.461089313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,77,0.0685,1796.5,500,0,0,0,456,144,7,0.700959495,0,0.61349832,0,7.186,0,492.5,0,0,0,0,354,91,0.704589749,76,44,0.697329241,21,5,0.658717897,1,3,0.515106077,3,1,0.549375652,1,0,0.471322631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,77,0.0685,1796.5,500,95,180,170,83,347,12,0.700959495,0.697329241,0.015972568,0.008823529,7.186,0.38,499,85,-0.204132376,0.455998586,0.446045755,11,278,0.704589749,35,7,0.653653243,5,30,0.64084753,12,3,0.63782344,5,10,0.686112447,2,4,0.611026207,1,2,0.578218376,8,1,0.569602065,0,8,0.652404562,4,0,0.608507594,0,4,0.493704093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,77,0.0685,1796.5,500,226.5,389.5,326,29,245,8,0.700959495,0.697329241,0.015972568,0.016717791,7.186,0.906,499,163,-0.086860465,0.493290434,0.387994605,11,224,0.704589749,12,3,0.631777248,0,12,0.520043461,4,0,0.48330902,0,4,0.483750902,2,0,0.517913911,0,2,0.584603877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,78,0.0685,1690,500,0,0,0,369,231,5,0.683367428,0,0.614302487,0,6.76,0,485.5,0,0,0,0,263,158,0.69222965,78,64,0.651234507,26,9,0.575509809,2,0,0.453278031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,78,0.0685,1690,500,0,0,0,421,179,6,0.683367428,0,0.614302487,0,6.76,0,485.5,0,0,0,0,263,122,0.69222965,122,37,0.66613336,30,14,0.56320806,3,6,0.450470224,3,0,0.494799162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,78,0.0685,1690,500,0,0,0,180,420,14,0.683367428,0,0.010995624,0,6.76,0,499,0,0,0,0,11,275,0.687600237,51,6,0.69222965,7,39,0.633584686,23,5,0.64711564,7,19,0.643078305,31,5,0.64455618,6,28,0.625872402,32,5,0.66158852,4,29,0.651234507,6,1,0.556890154,0,6,0.565204716,2,0,0.536407762,0,2,0.384694167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,78,0.0685,1690,500,156.5,275.5,238,69,293,10,0.683367428,0.670869265,0.010995624,0.010644258,6.76,0.626,499,119,-0.093610257,0.555329354,0.387682382,11,237,0.677571549,30,6,0.687600237,3,26,0.625872402,18,2,0.69222965,0,15,0.616102314,4,0,0.640302898,0,4,0.446456083,3,0,0.485020467,0,3,0.477160407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,79,0.0685,1747.5,500,0,0,0,423,177,6,0.68983334,0,0.606072086,0,6.99,0,498,0,0,0,0,302,150,0.695256414,97,9,0.680585288,17,14,0.646693151,6,4,0.585290304,1,0,0.377287113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,79,0.0685,1747.5,500,0,0,0,422,178,8,0.68983334,0,0.606072086,0,6.99,0,498,0,0,0,0,302,106,0.695256414,87,55,0.679849434,26,3,0.646693151,2,10,0.561454946,3,1,0.475612687,1,3,0.476715577,1,0,0.436274146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,79,0.0685,1747.5,500,0,0,0,188,412,13,0.68983334,0,0.01277737,0,6.99,0,499.5,0,0,0,0,14,282,0.684410265,44,7,0.597150808,2,34,0.658987761,32,1,0.680585288,1,29,0.577335224,22,0,0.590109457,0,22,0.651535895,46,0,0.63713226,0,28,0.695256414,23,0,0.646693151,0,9,0.543887888,4,0,0.49329418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,79,0.0685,1747.5,500,131,247,232,87,281,15,0.68983334,0.695256414,0.01277737,0,6.99,0.524,499.5,116,-0.139762441,0.462774114,0.462774114,14,206,0.684410265,30,7,0.63779977,8,27,0.63713226,8,8,0.606767388,4,6,0.668153744,5,4,0.611373634,4,5,0.622912261,0,4,0.626668644,4,0,0.498562949,0,4,0.529599001,5,0,0.593023531,0,5,0.590824815,5,0,0.55921445,0,5,0.673918826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,80,0.0685,1759.5,500,0,0,0,365,235,7,0.690557016,0,0.5968194,0,7.038,0,494.5,0,0,0,0,182,200,0.69738902,161,27,0.683725013,18,4,0.617363575,2,3,0.473227915,1,1,0.497822631,1,0,0.406256946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,80,0.0685,1759.5,500,0,0,0,376,224,6,0.690557016,0,0.5968194,0,7.038,0,494.5,0,0,0,0,182,170,0.69738902,162,26,0.681871546,27,22,0.631761518,4,6,0.574400401,1,0,0.538665943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,80,0.0685,1759.5,500,0,0,0,203,397,14,0.690557016,0,0.014508783,0,7.038,0,499.5,0,0,0,0,11,269,0.681871546,34,4,0.614781581,3,30,0.69738902,18,3,0.578621404,3,15,0.670743885,10,2,0.493849507,1,10,0.605713161,22,1,0.649031636,2,20,0.577256369,53,1,0.683725013,14,31,0.644982454,32,5,0.629334731,0,6,0.606014146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,80,0.0685,1759.5,500,136.5,250.5,228,71,301,8,0.690557016,0.681871546,0.014508783,0,7.038,0.546,499.5,114,-0.145379997,0.504012807,0.487363142,11,244,0.683725013,32,5,0.65077375,5,28,0.631761518,15,4,0.69738902,4,13,0.630279123,4,3,0.578916565,0,4,0.572695469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,81,0.0685,1711.5,500,1,3,4,287,309,6,0.676626221,0.647426769,0.602974405,0,6.846,0.004,494,2,nan,0.530952475,0.530952475,12,273,0.667164829,265,0,0.678147424,0,32,0.686087613,10,0,0.580040836,0,4,0.617318266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,81,0.0685,1711.5,500,0,0,0,293,307,7,0.676626221,0,0.602974405,0,6.846,0,494,0,0,0,0,12,246,0.669024233,267,3,0.678147424,2,54,0.686087613,10,0,0.647426769,0,4,0.558225738,2,0,0.552400687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,81,0.0685,1711.5,500,1,3,4,196,400,14,0.676626221,0.617318266,0.011183194,0,6.846,0.004,499.5,2,nan,0.567824869,0.567824869,11,275,0.667164829,58,4,0.669024233,1,47,0.647426769,40,0,0.647468083,0,30,0.686087613,34,0,0.618696083,0,24,0.594783731,44,0,0.678147424,0,18,0.585947032,7,0,0.563722681,0,1,0.387542541,1,0,0.633367773,0,1,0.366666431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,81,0.0685,1711.5,500,116,219,206,80,314,14,0.676626221,0.686087613,0.011183194,0.004530744,6.846,0.464,499.5,103,0.018544116,0.496940648,0.491720928,11,245,0.669024233,38,4,0.678147424,0,34,0.647426769,13,0,0.5763907,0,13,0.634993109,10,0,0.622629075,0,10,0.618696083,4,0,0.470576475,0,4,0.529107361,2,0,0.560447282,0,2,0.470197544,2,0,0.491398509,0,2,0.411239627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,82,0.0685,1732,500,0,0,0,376,224,7,0.677193004,0,0.57853155,0,6.928,0,498,0,0,0,0,198,176,0.680163055,159,17,0.646788294,11,26,0.672075519,6,3,0.632771253,1,2,0.597187762,1,0,0.448116562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,82,0.0685,1732,500,0,0,0,385,215,8,0.677193004,0,0.57853155,0,6.928,0,498,0,0,0,0,198,159,0.680163055,148,37,0.672075519,29,13,0.638833885,6,4,0.595876174,2,1,0.521003935,1,1,0.535003874,1,0,0.534051104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,82,0.0685,1732,500,0,0,0,172,428,16,0.677193004,0,0.01259899,0,6.928,0,499.5,0,0,0,0,6,269,0.680163055,50,3,0.64329101,0,44,0.646788294,28,0,0.668703274,0,24,0.638058086,14,0,0.674222952,0,14,0.56477719,17,0,0.634510002,0,17,0.582640652,34,0,0.638833885,0,34,0.614673508,21,0,0.593941259,0,21,0.632771253,2,0,0.564035763,0,2,0.471970794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,82,0.0685,1732,500,205.5,356.5,302,37,261,10,0.677193004,0.674222952,0.01259899,0.027207506,6.928,0.822,499.5,151,-0.00699981,0.478880033,0.445498046,6,229,0.680163055,19,2,0.593941259,2,18,0.648717477,6,2,0.556745024,0,6,0.598086345,3,0,0.414233368,0,3,0.614673508,1,0,0.461352113,0,1,0.556432407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,83,0.0685,1728.5,500,0,0,0,347,253,4,0.671712764,0,0.630851747,0,6.914,0,478.5,0,0,0,0,137,210,0.676583226,190,25,0.648452354,20,18,0.667844127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,83,0.0685,1728.5,500,0,0,0,376,224,7,0.671712764,0,0.630851747,0,6.914,0,478.5,0,0,0,0,137,164,0.676583226,198,25,0.667844127,34,29,0.643616847,5,3,0.664837123,1,3,0.538555635,1,0,0.454025344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,83,0.0685,1728.5,500,0,0,0,186,414,14,0.671712764,0,0.012809367,0,6.914,0,499.5,0,0,0,0,17,259,0.676583226,41,9,0.64670378,4,36,0.619364073,30,3,0.648452354,4,27,0.65370365,6,4,0.561713675,1,6,0.518488556,23,0,0.63550096,0,22,0.643616847,33,0,0.594155276,0,33,0.667844127,27,0,0.60396639,0,15,0.580982734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,83,0.0685,1728.5,500,172,300,256,65,279,7,0.671712764,0.667844127,0.012809367,0.01235119,6.914,0.688,499.5,128,0.005079463,0.413048988,0.401019275,17,221,0.666842302,32,12,0.664837123,3,30,0.643616847,12,3,0.594155276,1,12,0.676583226,0,1,0.485607284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,84,0.0685,1686.5,500,0,0,0,366,234,5,0.689319187,0,0.602153065,0,6.746,0,498.5,0,0,0,0,157,194,0.694793036,200,19,0.676792288,7,21,0.662828068,2,0,0.423478247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,84,0.0685,1686.5,500,0,0,0,334,266,7,0.689319187,0,0.602153065,0,6.746,0,498.5,0,0,0,0,157,182,0.683845339,139,38,0.694793036,22,36,0.602357607,14,6,0.582476842,1,4,0.640116392,1,0,0.504445725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,84,0.0685,1686.5,500,85.5,167.5,164,97,339,10,0.689319187,0.680730809,0.011186622,0.004065041,6.746,0.342,499.5,82,-0.198957972,0.487622881,0.543936657,10,264,0.694793036,51,1,0.625343216,0,42,0.624602574,19,0,0.648688552,0,17,0.676792288,14,0,0.639412359,0,14,0.605415076,3,0,0.452766779,0,1,0.547017313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,84,0.0685,1686.5,500,134.5,247.5,226,73,301,14,0.689319187,0.694793036,0.011186622,0.007975137,6.746,0.538,499.5,113,-0.118456598,0.545358509,0.523016496,10,242,0.680730809,28,4,0.641766491,1,22,0.639412359,8,1,0.645593327,1,8,0.534368306,7,1,0.473499939,0,7,0.490107148,11,0,0.574333286,0,9,0.631768142,6,0,0.550058454,0,6,0.683845339,1,0,0.517463351,0,1,0.616244648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,85,0.0685,1690.5,500,0,0,0,343,257,9,0.697090941,0,0.610946553,0,6.762,0,495,0,0,0,0,150,223,0.706261898,181,1,0.694008087,6,26,0.662496423,2,2,0.544650313,2,1,0.503170763,0,2,0.564983574,2,0,0.544854842,0,2,0.409247541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,85,0.0685,1690.5,500,0,0,0,380,220,6,0.697090941,0,0.610946553,0,6.762,0,495,0,0,0,0,150,176,0.706261898,207,20,0.694008087,15,22,0.662496423,7,2,0.540758649,1,0,0.357542544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
