,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp
278,70,0.06600000000000002,1602.0,500.0,0,0.0,0,421,479,12,0.6892955794072327,0,0.5858561395765318,0,6.4079999999999995,0.0,488.5,0,0,0,0,24,92,108,20,1,106,163,1,5,160,89,2,10,82,14,3,5,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,70,0.06600000000000002,1602.0,500.0,1030,1430.0,800,4,96,5,0.6892955794072327,0.7060824642167127,0.012386380820248545,0.010273899711399708,6.4079999999999995,4.119999999999999,499.5,400,-0.002115549843821172,0.3541296347723117,0.3724632212420712,2,93,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,70,0.06600000000000002,1602.0,500.0,1048.5,1448.5,800,3,97,4,0.6892955794072327,0.7060824642167127,0.012386380820248545,0.01167241092241092,6.4079999999999995,4.194,499.5,400,0.0035299372156666863,0.5067585180898112,0.5091360258766726,2,94,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,71,0.06800000000000002,1629.0,500.0,0,0.0,0,424,476,14,0.6970568110879662,0,0.5933778567013039,0,6.516,0.0,495.5,0,0,0,0,9,97,222,0,0,188,116,0,0,114,50,0,0,50,23,0,0,23,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,71,0.06800000000000002,1629.0,500.0,0,0.0,0,415,485,12,0.6970568110879662,0,0.5933778567013039,0,6.516,0.0,495.5,0,0,0,0,9,90,162,4,0,149,110,0,0,108,91,0,0,91,38,0,0,38,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,71,0.06800000000000002,1629.0,500.0,1021,1414.0,786,9,105,4,0.6970568110879662,0.6985521078260466,0.014832461613372816,0.01882554115378542,6.516,4.084,498.5,393,-0.011023652543682844,0.5067843753722592,0.5067843753722592,6,97,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,71,0.06800000000000002,1629.0,500.0,1037.5,1434.5,794,8,98,4,0.6970568110879662,0.6964648977953989,0.014832461613372816,0.01769464093141674,6.516,4.15,498.5,397,-0.029239408971221292,0.4869315091661688,0.4869315091661688,6,91,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,72,0.06800000000000002,1711.5,500.0,932,1268.0,672,74,154,5,0.70152538632946,0.6805663209497198,0.6079766152723209,0.5825912678591247,6.846,3.7279999999999998,479.5,336,0.5789776890683009,0.40901346455325754,0.22311712054038235,41,88,32,33,1,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,72,0.06800000000000002,1711.5,500.0,1,3.0,4,406,490,14,0.70152538632946,0.5653929009471381,0.6079766152723209,0.0,6.846,0.004,479.5,2,nan,0.4732911417975162,0.4732911417975162,41,88,45,37,8,45,87,8,0,87,153,0,0,153,65,0,0,65,4,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,72,0.06800000000000002,1711.5,500.0,1103,1503.0,800,3,97,4,0.70152538632946,0.702046174241122,0.014332344944274673,0.016612082362082347,6.846,4.412,499.5,400,-0.008549071207908937,0.43737586900170455,0.4939014688226796,2,95,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,72,0.06800000000000002,1711.5,500.0,1115.5,1516.5,802,4,94,4,0.70152538632946,0.702046174241122,0.014332344944274673,0.013867484690427326,6.846,4.462,499.5,401,-0.008534266309981045,0.4632222736079384,0.505872122669535,2,90,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,73,0.06800000000000002,1782.5,500.0,1,3.0,4,407,489,20,0.6843521974441487,0.47463966514112754,0.596312210502572,0.0,7.13,0.004,492,2,nan,0.42447652371820177,0.42447652371820177,16,90,5,12,1,5,127,1,0,123,109,0,0,109,69,0,0,69,30,0,0,30,31,0,0,31,16,0,0,16,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,73,0.06800000000000002,1782.5,500.0,1,3.0,4,402,494,14,0.6843521974441487,0.4766341309460947,0.596312210502572,0.0,7.13,0.004,492,2,nan,0.38936129045143775,0.38936129045143775,16,93,20,15,4,20,126,4,0,126,134,0,0,134,74,0,0,74,24,0,0,24,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,73,0.06800000000000002,1782.5,500.0,1150.5,1548.5,796,5,99,4,0.6843521974441487,0.6842191720267348,0.012851633738175227,0.013812778511270964,7.13,4.602,499.5,398,-0.008478834171788099,0.5069641643262488,0.5069641643262488,1,94,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,73,0.06800000000000002,1782.5,500.0,1147,1548.0,802,2,96,4,0.6843521974441487,0.6844852228615624,0.012851633738175227,0.011413960104733167,7.13,4.587999999999999,499.5,401,0.010337408277136296,0.35902905883064107,0.4335324695119518,1,94,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,74,0.06800000000000002,1680.5,500.0,1137.5,1521.5,768,22,110,5,0.6764384964807031,0.6683533184187135,0.5889228244033853,0.5857495802808304,6.7219999999999995,4.550000000000001,494,384,0.5279679712032951,0.4306126669051065,0.46833547074081816,14,90,6,12,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,74,0.06800000000000002,1680.5,500.0,0,0.0,0,548,352,8,0.6764384964807031,0,0.5889228244033853,0,6.7219999999999995,0.0,494,0,0,0,0,14,83,336,5,0,198,188,0,0,60,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,74,0.06800000000000002,1680.5,500.0,1082.5,1482.5,800,4,96,4,0.6764384964807031,0.6782423404330578,0.015033582276892412,0.01798149073149072,6.7219999999999995,4.33,499,400,0.012271218643100521,0.42852485569702414,0.42852485569702414,2,92,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,74,0.06800000000000002,1680.5,500.0,1098.5,1501.5,806,5,89,4,0.6764384964807031,0.6782423404330578,0.015033582276892412,0.012193472367169634,6.7219999999999995,4.394,499,403,-0.0024041067730243126,0.28493658921449233,0.4366682129487224,2,84,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,75,0.06800000000000002,1718.0,500.0,1157,1548.0,782,16,102,3,0.6891502236559409,0.6944526002400021,0.6128494988945208,0.6078837615922015,6.872,4.628,492,391,0.4906387122173395,0.34604019858952406,0.21930076671395626,16,91,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,75,0.06800000000000002,1718.0,500.0,1029,1389.0,720,49,131,6,0.6891502236559409,0.6944526002400021,0.6128494988945208,0.6160551870968536,6.872,4.116,492,360,0.522436407908401,0.44226908684206634,0.2956664001013002,16,86,30,14,1,28,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,75,0.06800000000000002,1718.0,500.0,1103.5,1500.5,794,5,101,4,0.6891502236559409,0.6944526002400021,0.015735214785214773,0.01758069106935604,6.872,4.414,500,397,-0.037096748975436376,0.3135433414574167,0.37929854542023345,2,96,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,75,0.06800000000000002,1718.0,500.0,1124,1528.0,808,2,90,3,0.6891502236559409,0.6944526002400021,0.015735214785214773,0.02000435620485124,6.872,4.496,500,404,-0.024630663974783026,0.3135433414574167,0.43271716698432394,2,88,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,76,0.07000000000000002,1852.0,500.0,1252.5,1635.5,766,27,107,4,0.6867033562382303,0.6847342647379163,0.6104343493758515,0.6115071032825603,7.4079999999999995,5.01,489.5,383,0.6203150360011132,0.3468076688614429,0.27299663732201457,22,87,5,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,76,0.07000000000000002,1852.0,500.0,1214.5,1596.5,764,24,112,5,0.6867033562382303,0.7001029023417661,0.6104343493758515,0.6088797655224357,7.4079999999999995,4.858,489.5,382,0.6648284322385427,0.3506857130338477,0.23675262966069566,22,89,1,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,76,0.07000000000000002,1852.0,500.0,1205.5,1606.5,802,2,96,4,0.6867033562382303,0.6847342647379163,0.015854756143433478,0.01658520891687973,7.4079999999999995,4.822,499.5,401,0.008728620935817189,0.42916617885485736,0.4986324783477437,1,94,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,76,0.07000000000000002,1852.0,500.0,1198.5,1600.5,804,3,93,4,0.6867033562382303,0.7001029023417661,0.015854756143433478,0.01616802213817138,7.4079999999999995,4.7940000000000005,499.5,402,-0.014557400953111296,0.5247489092127091,0.5247489092127091,1,90,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,77,0.07000000000000002,1796.5,500.0,1083,1448.0,730,36,134,7,0.6723122888756718,0.6910479386188861,0.6055282273282269,0.5905474510269031,7.186,4.332,495,365,0.5754128156030667,0.527911096243633,0.3286907062303136,10,98,1,10,19,1,0,19,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,77,0.07000000000000002,1796.5,500.0,1229,1627.0,796,10,94,3,0.6723122888756718,0.6910479386188861,0.6055282273282269,0.6067317383900299,7.186,4.916,495,398,0.577401544992973,0.4622680268724042,0.3809551110398455,10,85,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,77,0.07000000000000002,1796.5,500.0,1135,1531.0,792,5,103,4,0.6723122888756718,0.6910479386188861,0.011534344775627543,0.010925244871323302,7.186,4.54,499,396,0.0203739459302435,0.39210203255933485,0.4067399266720131,1,98,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,77,0.07000000000000002,1796.5,500.0,1195,1600.0,810,2,88,4,0.6723122888756718,0.6910479386188861,0.011534344775627543,0.012739410794966346,7.186,4.779999999999999,499,405,5.453570581461214e-05,0.5012592401081941,0.5012592401081941,1,86,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,78,0.07000000000000002,1807.5,500.0,1246.5,1641.5,790,8,102,4,0.6751066931946377,0.6651366684757213,0.5975358058608056,0.5897920082730213,7.23,4.986000000000001,496.5,395,0.5529319156978247,0.3815521380790905,0.3145585890338294,7,94,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,78,0.07000000000000002,1807.5,500.0,0,0.0,0,406,494,14,0.6751066931946377,0,0.5975358058608056,0,7.23,0.0,496.5,0,0,0,0,7,98,140,4,0,133,70,0,0,70,58,0,0,58,93,0,0,93,31,0,0,31,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,78,0.07000000000000002,1807.5,500.0,1155.5,1555.5,800,3,97,4,0.6751066931946377,0.6833430425040592,0.012880632816304144,0.012842483904983899,7.23,4.622,499.5,400,-0.012711772618918147,0.36073526720337534,0.27358246639037387,2,94,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,78,0.07000000000000002,1807.5,500.0,1155,1553.0,796,3,101,4,0.6751066931946377,0.6833430425040592,0.012880632816304144,0.012963669496332807,7.23,4.619999999999999,499.5,398,-0.018665679281926452,0.36073526720337534,0.27358246639037387,2,98,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,79,0.07000000000000002,1801.5,500.0,1264,1655.0,782,13,105,4,0.6727499207834624,0.6911461094561836,0.60309547661201,0.6083768391313151,7.2059999999999995,5.056,497.5,391,0.5772425643547511,0.31164918219171917,0.3222011193520361,8,93,5,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,79,0.07000000000000002,1801.5,500.0,1230.5,1613.5,766,24,110,4,0.6727499207834624,0.6911461094561836,0.60309547661201,0.6174740620563071,7.2059999999999995,4.922000000000001,497.5,383,0.5916886934899606,0.32906114629128824,0.42616183884021286,8,90,16,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,79,0.07000000000000002,1801.5,500.0,1125.5,1525.5,800,3,97,4,0.6727499207834624,0.6911461094561836,0.013845791220057382,0.011062617937617935,7.2059999999999995,4.502000000000001,499.5,400,0.00986622565125448,0.5256443458169884,0.5256443458169884,2,94,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,79,0.07000000000000002,1801.5,500.0,1147.5,1549.5,804,2,94,3,0.6727499207834624,0.6911461094561836,0.013845791220057382,0.011969401521640322,7.2059999999999995,4.59,499.5,402,-0.008648462648241824,0.5221153678355142,0.5221153678355142,2,92,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,80,0.07000000000000002,1794.0,500.0,1126,1503.0,754,27,119,4,0.6851468921144642,0.6915676119732687,0.6118055430430178,0.6006657872042487,7.176,4.504,489.5,377,0.6030882704645595,0.40337055386735865,0.22171343715457187,21,94,6,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,80,0.07000000000000002,1794.0,500.0,1168.5,1554.5,772,22,106,4,0.6851468921144642,0.6915676119732687,0.6118055430430178,0.6082872078986067,7.176,4.6739999999999995,489.5,386,0.6312707396093373,0.3781743134379162,0.256653246487892,21,85,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,80,0.07000000000000002,1794.0,500.0,1160.5,1559.5,798,3,99,4,0.6851468921144642,0.6915676119732687,0.014969557628443032,0.013248182150216638,7.176,4.6419999999999995,499.5,399,-0.038517437003020974,0.5256444601009795,0.5564259710850747,2,96,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,80,0.07000000000000002,1794.0,500.0,1185,1586.0,802,6,92,4,0.6851468921144642,0.6915676119732687,0.014969557628443032,0.012436503645979948,7.176,4.74,499.5,401,-0.012593273847743208,0.4295174965618688,0.36420575138399947,2,86,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,81,0.07200000000000002,1918.5,500.0,1274.5,1652.5,756,25,119,6,0.6827042318912069,0.6718076555896096,0.6112914694740998,0.6136982873093983,7.6739999999999995,5.098,495.5,378,0.6000648017043931,0.3886141411848752,0.2556183498229172,9,96,15,7,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,81,0.07200000000000002,1918.5,500.0,1361,1758.0,794,12,94,5,0.6827042318912069,0.6936008081928042,0.6112914694740998,0.6173466332156506,7.6739999999999995,5.444,495.5,397,0.6041628585730545,0.4269312093205486,0.23821429603349908,9,84,1,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,81,0.07200000000000002,1918.5,500.0,1256,1656.0,800,1,99,4,0.6827042318912069,0.6936008081928042,0.01416717579805813,0.015810002497502487,7.6739999999999995,5.023999999999999,500,400,-0.054663548070805576,0.5358844602345425,0.4555510663622633,0,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,81,0.07200000000000002,1918.5,500.0,1273,1679.0,812,1,87,4,0.6827042318912069,0.6936008081928042,0.01416717579805813,0.011559841362797023,7.6739999999999995,5.0920000000000005,500,406,-0.028285936523623906,0.3994802564528094,0.443375613381487,0,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,82,0.07200000000000002,1893.5,500.0,1295.5,1681.5,772,20,108,6,0.6960347954652133,0.6861068301669404,0.5984952533049226,0.6163886758370146,7.574,5.182,497.5,386,0.6143901710598093,0.285174917160931,0.2688297931347448,5,89,14,4,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,82,0.07200000000000002,1893.5,500.0,1333,1731.0,796,9,95,4,0.6960347954652133,0.6950169593604527,0.5984952533049226,0.6025207797506791,7.574,5.332,497.5,398,0.5788762019273908,0.3473021872084555,0.2744846224416654,5,87,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,82,0.07200000000000002,1893.5,500.0,1237,1641.0,808,1,91,3,0.6960347954652133,0.6970526315699739,0.01689394421717612,0.02039028422072975,7.574,4.948,499.5,404,0.0036447826221497753,0.339590864547763,0.339590864547763,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,82,0.07200000000000002,1893.5,500.0,1259.5,1663.5,808,2,90,4,0.6960347954652133,0.6970526315699739,0.01689394421717612,0.018351763060921462,7.574,5.038,499.5,404,-0.010704959322681076,0.3660448280975917,0.3660448280975917,1,88,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
