,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp
331,83,0.07200000000000002,680.5,300.0,425,657.0,464,11,65,5,0.6769970982340392,0.688029347485334,0.011661648972890584,0.007962164750957856,4.536666666666667,2.833333333333333,297,232,0.02116048196606001,0.5104772368162477,0.5104772368162477,8,55,2,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,84,0.07200000000000002,656.0,300.0,0,0.0,0,362,178,5,0.6901698865155325,0,0.5884985425705123,0,4.373333333333333,0.0,224.5,0,0,0,0,230,32,62,128,67,7,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,84,0.07200000000000002,656.0,300.0,0,0.0,0,374,166,7,0.6901698865155325,0,0.5884985425705123,0,4.373333333333333,0.0,224.5,0,0,0,0,230,29,4,110,134,1,0,24,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,84,0.07200000000000002,656.0,300.0,400,625.0,450,20,70,6,0.6901698865155325,0.6865254326696493,0.016159247144416633,0.013346961680295014,4.373333333333333,2.666666666666667,295.5,225,-8.521714047018958e-05,0.5076812762774581,0.3378654222083596,10,52,9,8,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,84,0.07200000000000002,656.0,300.0,394.5,619.5,450,21,69,5,0.6901698865155325,0.6938143403614156,0.016159247144416633,0.012472342472342473,4.373333333333333,2.63,295.5,225,-0.003276129280433953,0.6182498386397725,0.45019455664857955,10,50,9,8,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,85,0.07200000000000002,705.5,300.0,0,0.0,0,395,145,6,0.6790270296093458,0,0.5634150623683887,0,4.703333333333333,0.0,235.5,0,0,0,0,214,32,108,96,69,9,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,85,0.07200000000000002,705.5,300.0,0,0.0,0,414,126,5,0.6790270296093458,0,0.5634150623683887,0,4.703333333333333,0.0,235.5,0,0,0,0,214,38,122,60,71,13,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,85,0.07200000000000002,705.5,300.0,439.5,672.5,466,9,65,4,0.6790270296093458,0.6821285114872093,0.012569996428692082,0.009888275768104094,4.703333333333333,2.93,299.5,233,-0.040177786705112684,0.4390057156072876,0.4390057156072876,4,56,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,85,0.07200000000000002,705.5,300.0,446,679.0,466,9,65,4,0.6790270296093458,0.6821285114872093,0.012569996428692082,0.009792901423802713,4.703333333333333,2.9733333333333336,299.5,233,-0.043989634227516866,0.48028578432577973,0.41120984649002923,4,56,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,86,0.07400000000000002,698.0,300.0,0,0.0,0,381,159,7,0.6881430647009252,0,0.587713708435185,0,4.653333333333333,0.0,224,0,0,0,0,215,35,94,98,59,17,9,7,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,86,0.07400000000000002,698.0,300.0,0,0.0,0,422,118,7,0.6881430647009252,0,0.587713708435185,0,4.653333333333333,0.0,224,0,0,0,0,215,38,170,59,32,18,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,86,0.07400000000000002,698.0,300.0,395.5,614.5,438,22,80,4,0.6881430647009252,0.6921994460047781,0.013300548903920689,0.014660795825179387,4.653333333333333,2.6366666666666667,295.5,219,0.05441161150551174,0.43198916049159736,0.43198916049159736,17,59,5,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,86,0.07400000000000002,698.0,300.0,408.5,626.5,436,23,81,6,0.6881430647009252,0.6921994460047781,0.013300548903920689,0.013242351430424827,4.653333333333333,2.7233333333333336,295.5,218,0.07854503936226165,0.4534010932462879,0.4534010932462879,17,58,4,17,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,87,0.07400000000000002,717.0,300.0,0,0.0,0,361,179,10,0.6754199659718378,0,0.5614086218252883,0,4.779999999999999,0.0,274,0,0,0,0,165,37,67,93,86,7,22,26,15,5,2,7,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,87,0.07400000000000002,717.0,300.0,0,0.0,0,395,145,7,0.6754199659718378,0,0.5614086218252883,0,4.779999999999999,0.0,274,0,0,0,0,165,40,138,55,52,33,36,14,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,87,0.07400000000000002,717.0,300.0,423.5,648.5,450,17,73,6,0.6754199659718378,0.690083071500622,0.016647616647616645,0.017888888888888885,4.779999999999999,2.8233333333333333,296,225,0.06542669877758357,0.37192078644556914,0.4737755172153547,10,58,4,8,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,87,0.07400000000000002,717.0,300.0,419,641.0,444,22,74,10,0.6754199659718378,0.690083071500622,0.016647616647616645,0.014603889603889603,4.779999999999999,2.793333333333333,296,222,-0.04181946924087866,0.5447850299782839,0.4259658133549892,10,54,6,8,1,6,2,1,0,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,88,0.07400000000000002,739.0,300.0,0,0.0,0,365,175,7,0.6925563363795699,0,0.6114702518111608,0,4.926666666666667,0.0,174,0,0,0,0,316,15,0,151,45,0,0,7,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,88,0.07400000000000002,739.0,300.0,0,0.0,0,417,123,6,0.6925563363795699,0,0.6114702518111608,0,4.926666666666667,0.0,174,0,0,0,0,316,30,54,81,44,8,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,88,0.07400000000000002,739.0,300.0,448,676.0,456,12,72,6,0.6925563363795699,0.6974638324915844,0.011228350290956219,0.01236155413786993,4.926666666666667,2.9866666666666664,297.5,228,0.035558494922076245,0.4614566676792727,0.4614566676792727,7,60,2,7,2,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,88,0.07400000000000002,739.0,300.0,467.5,703.5,472,10,58,4,0.6925563363795699,0.6974638324915844,0.011228350290956219,0.0116724142147871,4.926666666666667,3.1166666666666667,297.5,236,0.03771468605408866,0.40538731580296794,0.4427055402442466,7,50,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,89,0.07400000000000002,725.0,300.0,0,0.0,0,375,165,7,0.6802644126464659,0,0.5916116484255932,0,4.833333333333334,0.0,198.5,0,0,0,0,332,14,2,132,39,0,0,17,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,89,0.07400000000000002,725.0,300.0,0,0.0,0,396,144,5,0.6802644126464659,0,0.5916116484255932,0,4.833333333333334,0.0,198.5,0,0,0,0,332,16,1,112,63,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,89,0.07400000000000002,725.0,300.0,442,671.0,458,12,70,4,0.6802644126464659,0.6939016316835378,0.012965949039774546,0.010244680113675748,4.833333333333334,2.9466666666666668,298,229,-0.020726219460859133,0.3906441894820386,0.3775012000653105,9,58,3,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,89,0.07400000000000002,725.0,300.0,451,684.0,466,12,62,5,0.6802644126464659,0.6939081403348492,0.012965949039774546,0.010402615982015126,4.833333333333334,3.006666666666667,298,233,-0.06284251088990908,0.4957183895032917,0.5549844396537751,9,52,2,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,90,0.07400000000000002,725.5,300.0,0,0.0,0,363,177,5,0.6884361651194177,0,0.5903622372372375,0,4.836666666666667,0.0,228.5,0,0,0,0,314,23,5,144,44,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,90,0.07400000000000002,725.5,300.0,0,0.0,0,406,134,8,0.6884361651194177,0,0.5903622372372375,0,4.836666666666667,0.0,228.5,0,0,0,0,314,26,35,93,53,5,1,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,90,0.07400000000000002,725.5,300.0,455,682.0,454,17,69,5,0.6884361651194177,0.6815030062569222,0.01123170104148365,0.00957100902034823,4.836666666666667,3.033333333333333,297.5,227,-0.09729686192123996,0.5161833562514103,0.5018549976064519,10,53,5,9,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,90,0.07400000000000002,725.5,300.0,450,677.0,454,15,71,5,0.6884361651194177,0.6995983192531426,0.01123170104148365,0.010392629886021958,4.836666666666667,3.0,297.5,227,-0.06178599563978299,0.40260039448275,0.4909367064911855,10,58,3,8,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,91,0.07600000000000003,748.0,300.0,0,0.0,0,271,269,12,0.6762986630996407,0,0.5599481552501687,0,4.986666666666666,0.0,279.5,0,0,0,0,37,52,24,31,1,22,66,1,0,66,115,0,0,77,26,0,0,18,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,91,0.07600000000000003,748.0,300.0,0,0.0,0,312,228,12,0.6762986630996407,0,0.5599481552501687,0,4.986666666666666,0.0,279.5,0,0,0,0,37,46,5,32,100,3,1,84,157,0,0,55,7,0,0,5,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,91,0.07600000000000003,748.0,300.0,474.5,707.5,466,9,65,4,0.6762986630996407,0.6770986256989335,0.018181326813877144,0.02001498739696165,4.986666666666666,3.163333333333333,299,233,0.009544946112725338,0.43418122182220475,0.47640766043789784,6,56,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,91,0.07600000000000003,748.0,300.0,479,716.0,474,10,56,4,0.6762986630996407,0.6754987005003479,0.018181326813877144,0.019282335105119917,4.986666666666666,3.1933333333333334,299,237,-0.0028753420775480022,0.3456094728093784,0.3456094728093784,6,47,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,92,0.07600000000000003,770.0,300.0,1,3.0,4,333,203,7,0.677775325504715,0.4974775630113634,0.6048483879902091,0.0,5.133333333333333,0.006666666666666667,228.5,2,nan,0.4023933480036451,0.4023933480036451,198,39,60,115,37,32,36,8,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,92,0.07600000000000003,770.0,300.0,0,0.0,0,321,219,8,0.677775325504715,0,0.6048483879902091,0,5.133333333333333,0.0,228.5,0,0,0,0,198,30,14,134,68,4,30,41,6,3,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,92,0.07600000000000003,770.0,300.0,479,715.0,472,5,63,6,0.677775325504715,0.6872419098900328,0.011591511424287344,0.013436575195049774,5.133333333333333,3.1933333333333334,299,236,-0.05048561891557205,0.3710225135918406,0.3710225135918406,1,58,3,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,92,0.07600000000000003,770.0,300.0,476,711.0,470,7,63,6,0.677775325504715,0.6683087411193971,0.011591511424287344,0.00905775075987842,5.133333333333333,3.1733333333333333,299,235,-0.040177029205347964,0.29284084321635784,0.2870707006950407,1,56,5,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,93,0.07600000000000003,761.0,300.0,0,0.0,0,330,210,10,0.6970815732301052,0,0.5959552174226086,0,5.073333333333333,0.0,279,0,0,0,0,96,39,9,67,188,2,6,87,26,1,0,11,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,93,0.07600000000000003,761.0,300.0,0,0.0,0,357,183,7,0.6970815732301052,0,0.5959552174226086,0,5.073333333333333,0.0,279,0,0,0,0,96,49,107,60,125,23,20,45,8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,93,0.07600000000000003,761.0,300.0,489.5,727.5,476,8,56,4,0.6970815732301052,0.7007554230214537,0.019685163146572537,0.018962585034013605,5.073333333333333,3.2633333333333336,299,238,0.007801034438300899,0.26080285976100676,0.3202138239269233,5,49,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,93,0.07600000000000003,761.0,300.0,487,722.0,470,6,64,4,0.6970815732301052,0.7007554230214537,0.019685163146572537,0.016284129582001917,5.073333333333333,3.2466666666666666,299,235,-0.00048427339705079363,0.3402013100744068,0.3851256421576505,5,58,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,94,0.07600000000000003,759.5,300.0,0,0.0,0,335,205,12,0.6881278216727231,0,0.570946925764003,0,5.0633333333333335,0.0,210.5,0,0,0,0,173,36,23,115,78,4,25,22,19,6,4,9,6,4,2,6,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,94,0.07600000000000003,759.5,300.0,0,0.0,0,355,185,7,0.6881278216727231,0,0.570946925764003,0,5.0633333333333335,0.0,210.5,0,0,0,0,173,32,79,95,79,25,13,25,11,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,94,0.07600000000000003,759.5,300.0,473,708.0,470,6,64,4,0.6881278216727231,0.6870076916135572,0.016278790746911548,0.01587593257806024,5.0633333333333335,3.1533333333333333,298,235,-0.022777769235327656,0.38452467972369253,0.38452467972369253,3,58,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,94,0.07600000000000003,759.5,300.0,478,713.0,470,8,62,4,0.6881278216727231,0.6892479517318889,0.016278790746911548,0.010428909152313409,5.0633333333333335,3.1866666666666665,298,235,-0.018841686290387037,0.38452467972369253,0.5051622925152193,3,54,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,95,0.07600000000000003,779.0,300.0,0,0.0,0,352,188,7,0.6737964621110271,0,0.5981037273856773,0,5.193333333333333,0.0,279.5,0,0,0,0,24,48,161,10,67,100,94,9,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,95,0.07600000000000003,779.0,300.0,0,0.0,0,326,214,8,0.6737964621110271,0,0.5981037273856773,0,5.193333333333333,0.0,279.5,0,0,0,0,24,51,183,10,0,108,110,0,0,40,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,95,0.07600000000000003,779.0,300.0,488.5,724.5,472,8,60,4,0.6737964621110271,0.6914865121493223,0.018513528463361233,0.017972858121163202,5.193333333333333,3.256666666666667,299,236,-0.061957840478619665,0.3182252426343609,0.4679625831191187,4,54,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,95,0.07600000000000003,779.0,300.0,488,725.0,474,6,60,4,0.6737964621110271,0.6914865121493223,0.018513528463361233,0.01779184247538678,5.193333333333333,3.253333333333333,299,237,0.0006459515143897344,0.39437626714449325,0.39437626714449325,4,54,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,96,0.07800000000000003,827.5,300.0,0,0.0,0,380,160,11,0.6804117483331027,0,0.6179880668051805,0,5.516666666666667,0.0,270.5,0,0,0,0,137,43,145,37,32,46,50,12,6,14,5,2,3,3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,96,0.07800000000000003,827.5,300.0,3.5,7.5,8,389,143,6,0.6804117483331027,0.526750155071714,0.6179880668051805,0.29166666666666663,5.516666666666667,0.023333333333333334,270.5,4,-0.8571428571428572,0.43400050361358206,0.43400050361358206,137,43,171,61,62,33,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,96,0.07800000000000003,827.5,300.0,515.5,751.5,472,7,61,4,0.6804117483331027,0.6886930094749075,0.019915148982263063,0.01833880573287353,5.516666666666667,3.4366666666666665,299,236,-0.020630754770056256,0.5088443656504347,0.5088443656504347,3,55,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,96,0.07800000000000003,827.5,300.0,520.5,756.5,472,6,62,4,0.6804117483331027,0.6886930094749075,0.019915148982263063,0.013614504610267322,5.516666666666667,3.47,299,236,0.05675648033019261,0.447877518851593,0.34514228786085144,3,57,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,97,0.07800000000000003,810.0,300.0,0,0.0,0,304,236,12,0.6864840262449612,0,0.5712773740676426,0,5.4,0.0,284.5,0,0,0,0,28,55,98,21,4,76,57,4,52,34,30,31,31,6,1,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,97,0.07800000000000003,810.0,300.0,0,0.0,0,310,230,11,0.6864840262449612,0,0.5712773740676426,0,5.4,0.0,284.5,0,0,0,0,28,49,66,24,10,57,104,5,42,54,50,10,4,27,4,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,97,0.07800000000000003,810.0,300.0,513,745.0,464,11,65,5,0.6864840262449612,0.6850040449628603,0.024349387392865643,0.02524024108075832,5.4,3.42,297.5,232,0.0010474129761715127,0.3899621829141862,0.3899621829141862,8,55,2,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,97,0.07800000000000003,810.0,300.0,530,766.0,472,11,57,5,0.6864840262449612,0.6879640075270621,0.024349387392865643,0.022835803556142537,5.4,3.533333333333333,297.5,236,-0.004618890307179168,0.41622963263431484,0.3899621829141862,8,48,2,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,98,0.07800000000000003,815.0,300.0,1,3.0,4,271,265,11,0.6816594496547554,0.5900927345947584,0.604899785219601,0.0,5.433333333333334,0.006666666666666667,276.5,2,nan,0.536986124499909,0.536986124499909,166,38,4,124,49,4,3,48,37,2,0,37,11,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,98,0.07800000000000003,815.0,300.0,0,0.0,0,310,230,9,0.6816594496547554,0,0.604899785219601,0,5.433333333333334,0.0,276.5,0,0,0,0,166,39,32,119,77,10,7,51,16,1,8,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,98,0.07800000000000003,815.0,300.0,510,744.0,468,8,64,5,0.6816594496547554,0.6953876164805001,0.018668130457428114,0.013727322060655394,5.433333333333334,3.4000000000000004,298,234,-0.03773421338136321,0.3352075327028644,0.31307929995250494,5,56,2,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,98,0.07800000000000003,815.0,300.0,505.5,739.5,468,9,63,4,0.6816594496547554,0.6953876164805001,0.018668130457428114,0.012643837643837644,5.433333333333334,3.37,298,234,-0.032608894933826016,0.3352075327028644,0.3352075327028644,5,54,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,99,0.07800000000000003,785.5,300.0,1,3.0,4,279,257,9,0.6854848302270932,0.3539296367839265,0.5834947679328992,0.0,5.236666666666666,0.006666666666666667,275.5,2,nan,0.3071316292627792,0.3071316292627792,156,43,31,129,71,13,3,55,16,1,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,99,0.07800000000000003,785.5,300.0,0,0.0,0,306,234,9,0.6854848302270932,0,0.5834947679328992,0,5.236666666666666,0.0,275.5,0,0,0,0,156,36,60,90,76,26,5,72,6,1,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,99,0.07800000000000003,785.5,300.0,500,731.0,462,11,67,6,0.6854848302270932,0.693773929646502,0.019023225779937186,0.0198005698005698,5.236666666666666,3.333333333333333,299,231,-0.06121623296174028,0.35369892335868597,0.35369892335868597,6,58,2,5,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,99,0.07800000000000003,785.5,300.0,489.5,722.5,466,9,65,4,0.6854848302270932,0.693773929646502,0.019023225779937186,0.019945159752026705,5.236666666666666,3.263333333333333,299,233,-0.024958442621183578,0.3521594201096008,0.3521594201096008,6,56,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
