,rep,attack_size,t,init_intra_edge_a,init_intra_edge_b,init_supp_edge,fin_intra_edge_a,fin_intra_edge_b,fin_supp_edge,init_mean_deg_a,init_mean_deg_b,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_larg_comp_a,init_larg_comp_b,fin_larg_comp_a,fin_larg_comp_b,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp,step37_isol,step37_unsupp,step38_isol,step38_unsupp,step39_isol,step39_unsupp,step40_isol,step40_unsupp,step41_isol,step41_unsupp,step42_isol,step42_unsupp,step43_isol,step43_unsupp,step44_isol,step44_unsupp,step45_isol,step45_unsupp,step46_isol,step46_unsupp,step47_isol,step47_unsupp,step48_isol,step48_unsupp,step49_isol,step49_unsupp,step50_isol,step50_unsupp,step51_isol,step51_unsupp,step52_isol,step52_unsupp,step53_isol,step53_unsupp,step54_isol,step54_unsupp,step55_isol,step55_unsupp,step56_isol,step56_unsupp,step57_isol,step57_unsupp,step58_isol,step58_unsupp,step59_isol,step59_unsupp,step60_isol,step60_unsupp,step61_isol,step61_unsupp,step62_isol,step62_unsupp,step63_isol,step63_unsupp,step64_isol,step64_unsupp,step65_isol,step65_unsupp,step66_isol,step66_unsupp,step67_isol,step67_unsupp,step68_isol,step68_unsupp,step69_isol,step69_unsupp,step70_isol,step70_unsupp,step71_isol,step71_unsupp
2189,2190,200,0.00301,1503,1503,2000,578,584,489,3.006,3.006,978,338,484,18,942,941,489,489,142,189,56,116,58,47,13,53,22,10,3,22,10,3,2,10,16,2,0,16,10,0,0,10,4,0,0,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2190,2191,200,0.00301,1503,1503,2000,415,411,368,3.006,3.006,736,457,607,26,939,952,368,368,153,191,48,129,45,38,15,44,40,15,7,37,26,6,2,26,38,2,0,38,27,0,0,25,14,0,0,14,19,0,0,19,7,0,0,7,7,0,0,7,6,0,0,6,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,2192,200,0.00301,1503,1503,2000,547,547,474,3.006,3.006,948,353,499,14,940,943,474,474,160,190,48,134,57,42,18,49,14,16,11,13,13,10,6,13,11,6,1,11,11,1,0,11,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,2193,200,0.00301,1503,1503,2000,558,562,487,3.006,3.006,974,336,490,14,950,953,487,487,131,190,56,109,43,49,27,41,19,26,14,17,8,14,16,8,7,16,7,5,5,7,1,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,2194,200,0.00301,1503,1503,2000,574,562,483,3.006,3.006,966,347,487,20,941,936,483,483,147,190,54,119,37,46,38,29,20,33,11,19,7,11,6,7,5,6,1,5,5,1,0,5,4,0,0,4,4,0,0,4,5,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,2195,200,0.00301,1503,1503,2000,391,393,362,3.006,3.006,724,465,611,29,944,948,362,362,135,188,57,99,48,55,25,47,16,24,26,16,11,26,28,10,2,27,24,2,1,24,14,1,1,14,13,1,0,13,8,0,0,8,4,0,0,4,13,0,0,13,16,0,0,16,10,0,0,10,10,0,0,10,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,2196,200,0.00301,1503,1503,2000,0,0,0,3.006,3.006,0,896,904,20,939,936,0,0,154,184,57,132,71,56,26,68,50,26,16,48,36,16,10,34,49,10,3,47,65,3,1,59,120,1,4,102,217,1,2,106,13,0,0,9,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,2197,200,0.00301,1503,1503,2000,552,555,467,3.006,3.006,934,368,498,18,936,941,467,467,163,184,41,132,50,33,12,44,29,9,12,29,23,10,1,21,15,1,0,15,14,0,0,12,4,0,0,4,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,2198,200,0.00301,1503,1503,2000,0,0,0,3.006,3.006,0,957,843,18,951,948,0,0,157,190,44,124,73,36,12,69,44,11,11,44,47,10,4,44,40,4,19,39,55,18,50,47,103,42,76,71,116,46,98,29,6,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,2199,200,0.00301,1503,1503,2000,0,0,0,3.006,3.006,0,827,973,34,943,934,0,0,143,191,49,112,42,43,30,42,19,29,17,16,23,17,4,23,50,4,3,48,22,3,0,22,24,0,0,22,19,0,0,19,10,0,0,10,22,0,0,22,25,0,0,25,28,0,0,28,43,0,0,43,125,0,0,125,113,0,0,113,14,0,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,2200,200,0.00301,1503,1503,2000,621,601,509,3.006,3.006,1018,322,460,10,928,946,509,509,158,189,59,123,48,49,24,44,14,24,12,12,2,12,4,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,2201,200,0.003016,1506,1506,2000,563,568,489,3.012,3.012,978,339,483,16,944,948,489,489,155,187,57,123,39,47,25,38,16,25,8,16,6,8,2,6,12,2,0,12,11,0,0,11,6,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,2202,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,835,965,25,942,953,0,0,152,189,71,127,53,59,33,45,31,29,29,27,20,27,23,17,7,22,31,7,1,31,28,1,0,28,33,0,0,33,49,0,0,49,111,0,0,111,144,0,0,144,17,0,0,17,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,2203,200,0.003016,1506,1506,2000,573,594,503,3.012,3.012,1006,322,472,12,950,934,503,503,143,189,44,115,37,38,27,34,23,25,20,23,10,20,10,10,2,10,5,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,2204,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,932,868,29,939,931,0,0,175,192,50,141,76,38,11,53,38,7,8,36,32,7,4,30,23,4,2,23,13,2,2,13,12,2,1,12,22,1,4,22,25,4,9,25,15,9,20,15,24,20,44,20,19,40,54,14,58,49,99,18,45,59,47,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,2205,200,0.003016,1506,1506,2000,521,526,459,3.012,3.012,918,361,521,38,927,948,459,459,151,194,44,129,40,39,20,35,19,18,6,19,5,6,2,5,4,2,9,4,4,9,10,4,6,10,2,6,6,2,0,6,1,0,0,1,4,0,0,4,4,0,0,4,4,0,0,4,1,0,0,1,3,0,0,3,2,0,0,2,11,0,0,11,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,2206,200,0.003016,1506,1506,2000,503,486,439,3.012,3.012,878,380,542,14,949,945,439,439,151,195,48,128,59,46,14,56,26,13,10,24,16,8,6,16,15,6,6,15,19,6,4,19,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,2207,200,0.003016,1506,1506,2000,594,602,517,3.012,3.012,1034,292,474,25,945,950,517,517,131,192,43,121,37,43,22,37,22,22,10,22,3,10,4,3,0,4,3,0,0,3,1,0,0,1,1,0,0,1,2,0,0,2,1,0,0,1,8,0,0,8,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,2208,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,980,820,18,940,939,0,0,167,190,56,150,59,47,34,54,50,31,18,48,31,16,4,29,61,3,5,56,74,5,14,61,165,8,75,80,142,17,18,22,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,2209,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,917,883,26,938,941,0,0,166,192,56,137,46,45,31,42,37,29,10,37,21,10,17,21,15,17,12,15,11,12,20,11,15,20,17,15,16,17,12,16,29,12,26,28,29,25,45,26,122,42,100,63,34,41,28,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,2210,200,0.003016,1506,1506,2000,642,642,531,3.012,3.012,1062,293,445,14,940,947,531,531,151,190,42,123,47,37,6,43,23,5,2,23,13,2,1,13,5,1,0,5,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,2211,200,0.003016,1506,1506,2000,618,628,526,3.012,3.012,1052,296,452,17,946,949,526,526,141,194,48,118,38,41,16,33,14,15,13,13,5,12,8,5,0,8,6,0,0,6,3,0,0,3,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,2212,200,0.003016,1506,1506,2000,447,453,403,3.012,3.012,806,433,561,16,946,928,403,403,163,185,46,126,74,38,7,67,31,6,5,31,37,5,2,34,34,1,1,34,24,1,0,24,7,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,2213,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,887,913,32,944,944,0,0,157,195,58,141,60,53,18,57,34,17,16,32,23,16,5,23,11,5,7,11,9,7,5,9,18,5,3,18,14,3,3,14,19,3,2,19,27,2,4,27,28,4,2,28,40,2,11,37,95,8,25,86,93,16,59,46,17,12,20,6,3,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,2214,200,0.003016,1506,1506,2000,1,1,2,3.012,3.012,4,884,912,17,939,945,2,2,158,186,33,120,72,29,33,68,48,29,15,47,28,14,12,28,24,12,47,19,9,46,60,9,32,60,242,3,22,213,49,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,2215,200,0.003016,1506,1506,2000,363,370,333,3.012,3.012,666,507,627,18,941,937,333,333,171,190,53,139,73,42,25,67,45,22,12,45,53,12,20,44,25,15,8,23,9,8,5,8,4,4,1,4,2,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,2216,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,833,967,26,939,933,0,0,151,187,57,117,39,47,36,34,22,34,13,22,20,13,15,19,25,14,16,25,27,16,11,27,48,11,7,48,51,7,1,51,57,1,0,57,197,0,0,197,36,0,0,36,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,2217,200,0.003016,1506,1506,2000,607,626,509,3.012,3.012,1018,324,458,16,936,939,509,509,152,183,61,116,28,52,21,27,23,20,10,22,8,9,1,8,9,1,0,9,7,0,0,7,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,2218,200,0.003016,1506,1506,2000,471,470,413,3.012,3.012,826,415,559,15,944,955,413,413,142,192,62,111,57,53,29,55,23,27,17,22,15,16,16,15,8,16,16,7,2,15,18,2,0,18,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,2219,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,863,937,29,942,941,0,0,153,189,53,125,47,47,39,41,26,38,33,22,10,31,23,10,7,23,14,7,14,14,16,14,18,16,29,18,27,27,17,23,13,17,29,13,4,28,43,3,15,40,70,12,5,66,118,1,20,99,14,1,4,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,2220,200,0.003016,1506,1506,2000,593,581,505,3.012,3.012,1010,316,474,10,942,940,505,505,155,194,60,136,50,52,15,42,16,14,6,16,7,6,1,7,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,2221,200,0.003016,1506,1506,2000,668,654,552,3.012,3.012,1104,271,425,10,941,953,552,552,141,189,35,117,50,28,11,47,15,10,4,15,9,4,1,9,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,2222,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,908,892,25,949,933,0,0,145,188,48,119,56,44,32,54,42,31,19,37,30,19,30,29,12,28,32,11,5,31,25,3,9,24,30,9,11,30,62,11,36,56,63,30,81,42,58,60,71,10,4,23,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,2223,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,846,954,28,932,951,0,0,161,190,62,124,60,48,29,54,24,28,21,23,19,20,11,19,33,11,3,33,23,3,3,23,23,3,1,23,20,1,0,20,45,0,0,45,57,0,0,55,98,0,0,94,120,0,0,112,27,0,0,19,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,2224,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,834,966,28,945,930,0,0,171,187,42,139,62,34,13,55,44,11,4,42,27,2,0,27,29,0,0,29,38,0,0,36,48,0,0,48,27,0,0,27,34,0,0,34,83,0,0,83,108,0,0,108,97,0,0,97,5,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,2225,200,0.003016,1506,1506,2000,516,539,460,3.012,3.012,920,375,505,13,942,938,460,460,167,185,47,135,76,36,17,70,30,15,13,28,10,11,8,10,0,8,6,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,2226,200,0.003016,1506,1506,2000,0,0,0,3.012,3.012,0,835,965,43,942,942,0,0,164,183,47,128,64,36,8,58,22,8,11,22,8,11,7,8,3,7,15,3,1,15,12,1,1,12,12,1,0,12,18,0,0,18,18,0,0,18,14,0,0,14,19,0,0,19,15,0,0,15,11,0,0,11,27,0,0,27,30,0,0,30,45,0,0,45,49,0,0,49,73,0,0,73,113,0,0,113,24,0,0,24,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,2227,200,0.003016,1506,1506,2000,538,539,465,3.012,3.012,930,364,506,17,951,937,465,465,149,191,51,123,57,41,16,48,22,14,12,22,24,11,3,23,12,3,2,12,6,2,3,6,3,3,2,3,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
